OmekaID,cidoc-crm:P149_is_identified_by,GED_ID,cidoc-crm:P48_has_preferred_identifier,cidoc-crm:P131_is_identified_by,nameFamily,foaf:membershipClass,namesGiven,cidoc-crm:P27i_was_origin_of,foaf:gender,,cidoc-crm:P4_has_time-span,dob,dob_ante,dob_post,dod,dod_ante,dod_post,VIAF,religion,status,ethnicity
23159,f9b2a79d-6fb6-4bab-877b-7a54c669ae2f,P1183,Giovanni Cancellerio ,,Cancelerio,nobiles,Giovanni,,male,,–,,,,,,,,Christian,,
23160,ea178f35-8814-46e0-b8b0-a2cde5badbea,P1169,Teodora Cancellerio ,Teodora Cancelerio q. Giovanni,Cancelerio,nobiles,Teodora,,female,,–,,,,,,,,Christian,,
23161,58fcf64f-9636-45cc-adf8-35cbb550026c,,Giuliano Canella,,Canella,mercantes,Giuliano,,male,,1390–1420,,1390,,,,1420,,Christian,,
23162,cdf8188d-eacd-4f39-b4ff-3c19792d068f,,Simone Canella,,Canella,mercantes,Simone,,male,,1450–1486,,1450,,,,1486,,Christian,,
23163,99d557ab-acdd-4623-84e5-0c5f16b0775f,,Bartolomeo Canessa,,Canessa,artefices,Bartolomeo,,male,,1461–1505,,1461,,,,1505,,Christian,,
23164,fb4e2a4f-b12e-4d35-bf7f-80792120bb51,P1423,Antonio de Caneto ,,Caneto,artefices,Antonio de,,male,,–,,,,,,,,Christian,,
23165,b1e6c281-4dba-4091-a5e4-a487ec882748,,Battista Carleto,,Carleto,artefices,Battista,,male,,–1446,,,,,,1446,,Christian,,
23166,a0f34a06-1f43-4b63-ac5e-79b436270367,P489,Pometta de Carli ,Pometta de Carli q. Raffaele de,Carli,,Pometta de,,female,,–1431,,,,,,1431,,Christian,,
23167,141d2a28-90ea-4102-965a-99cc05dc9c98,P2202,Raffaele de Carli ,,Carli,,Raffaele de,,male,,–,,,,,,,,Christian,,
23168,207a161c-0485-425d-aaee-d9c9fbbd842d,P257,Caterina de Carmandino ,Caterina de Carmandino q. Odoardo de,Carmandino,,Caterina de,,female,,–,,,,,,,,Christian,,
23169,40b8fc70-a7ab-457d-9d36-802ac3d76861,P2424,Deserino de Carmandino ,Deserino de Carmandino q. Leonardo de,Carmandino,,Deserino de,,male,,–,,,,,,,,Christian,,
23170,6a62f7d3-59de-4bdc-9700-2c3eeaf2ef2f,P2425,Leonardo de Carmandino ,,Carmandino,,Leonardo de,,male,,–,,,,,,,,Christian,,
23171,e4979407-5b99-460d-a965-007f5c60473c,P2007,Odoardo de Carmandino ,,Carmandino,,Odoardo de,,male,,–,,,,,,,,Christian,,
23172,f6d9af94-125f-4960-9b10-dd5b53549800,P2423,Stellino Guerico de Carmandino ,Stellino Guerico de Carmandino q. Deserino de,Carmandino,,Stellino Guerico de,,male,,–1433,,,,,1433,,,Christian,,
23173,b4755f73-70d9-427f-87e4-79eac568ae1a,P621,Galeotto del Carretto ,,Carretto,,Galeotto del,,male,,–,,,,,,,,Christian,,
23174,1ee4d293-f09f-4f49-a3c2-b49a484dac2a,P603,Maria del Carretto ,Maria del Carretto q. Galeotto del,Carretto,,Maria del,,female,,–1446,,,,,,1446,,Christian,,
23175,f16e51dd-6f62-4887-9dfd-fb888f9c9df4,P1008,Giacoba Cartagenia ,Giacoba Cartagenia q. Ingone,Cartagenia,,Giacoba,,female,,1200–1234,,1200,,,,1234,,Christian,,
23176,fe82ecd4-1c58-4010-a3bf-d478e11c3276,P1009,Ingone Cartagenia ,,Cartagenia,,Ingone,,male,,–,,,,,,,,Christian,,
23177,07a92e65-4222-432b-84d9-0daea191322f,P2236,Camilla de Cassina ,Camilla de Cassina q. Pietro de,Cassina,mercantes,Camilla de,,female,,–,,,,,,,,Christian,,
23178,37e8fbc5-bdf3-4c0b-8bad-f7eafb4763df,P2241,Pietro de Cassina ,,Cassina,mercantes,Pietro de,,male,,–,,,,,,,,Christian,,
23179,102f37cd-138d-4954-b532-dd15f7492864,,Pellegro de Castelletto,,Castelletto,mercantes,Pellegro de,,male,,1485–1498,,1485,,,,1498,,Christian,,
23180,595e3ae2-bdae-4127-ba4d-7c67a227903f,P2181,Alterisia de Castro ,Alterisia de Castro q. Oliverio de,Castro,mercantes,Alterisia de,,female,,–,,,,,,,,Christian,,
23181,cecc6f84-5f7b-4dd0-a653-5fac3b5820dc,P2329,Corrado de Castro ,,Castro,mercantes,Corrado de,,male,,–,,,,,,,,Christian,,
23182,c9247d00-d089-440e-9c1c-3d1cba1d69de,P2327,Guislando de Castro ,Guislando de Castro q. Corrado de,Castro,mercantes,Guislando de,,male,,–1372,,,,,1372,,,Christian,,
23183,2eab3cab-3eb7-4a9c-bf03-637a024bdd37,P2186,Oliverio de Castro ,,Castro,mercantes,Oliverio de,,male,,–,,,,,,,,Christian,,
23184,e17cdf99-6cd7-4bda-bb6d-a363b77ea5e8 ,P2778,Federico de Castro Delfino,,Castro Delfino,mercantes,Federico de,,male,,–1484,,,,,,1484,,Christian,,
23185,f500ed41-f05b-4188-b205-76298c5b77b7,P1671,Antoniotto Cattaneo ,,Cattaneo,nobiles,Antoniotto,,male,,–,,,,,,,,Christian,,
23186,deaba9fa-fe5f-4bea-b2e6-f0282592fe9a,P1383,Argone Cattaneo ,,Cattaneo,nobiles,Argone,,male,,–,,,,,,,,Christian,,
23187,064a2bfe-b2d4-4f48-af91-ca3eeec1fc28,P2771,Baldassare Cattaneo ,,Cattaneo,nobiles,Baldassare,,male,,–1449,,,,,1449,,,Christian,,
23188,a5a160a8-32a5-4bc7-a32e-42910cd6f3b9,P2644,Baldassare Cattaneo de Volta,Baldassare Cattaneo de Volta q. Domenico,Cattaneo,nobiles,Baldassare,,male,,–,,,,,,,,Christian,,
23189,947346da-62ba-481f-863c-b10a217f63a8,P457,Barnaba Cattaneo de Volta,Barnaba Cattaneo de Volta q. Pietro,Cattaneo,nobiles,Barnaba,,male,,–,,,,,,,,Christian,,
23190,37e47d1a-72be-42be-bd0f-ca2373011fbb,P422,Battina Cattaneo ,Battina Cattaneo q. Taddeo,Cattaneo,nobiles,Battina,,female,,1423–1460,,1423,,,,1460,,Christian,,
23191,186548c5-c0c6-4643-a0eb-a0fbe982d4fd,P898,Battina Cattaneo ,Battina Cattaneo q. Pietro,Cattaneo,nobiles,Battina,,female,,–1472,,,,,,1472,,Christian,,
23192,e7c306d2-acbd-41c3-823e-60057831e6f6,P1944,Brigida Cattaneo ,Brigida Cattaneo q. Lazzaro,Cattaneo,nobiles,Brigida,,female,,–,,,,,,,,Christian,,
23193,b163a22e-1207-4730-aae3-ce1cee7fb75f,P2768,Caterina Cattaneo ,Caterina Cattaneo q. Baldassare,Cattaneo,nobiles,Caterina,,female,,–1449,,,,,,1449,,Christian,,
23194,a5f90470-d6a0-43c8-b02c-e1b28601c7b2,P567,Cristoforo Cattaneo ,,Cattaneo,nobiles,Cristoforo,,male,,–,,,,,,,,Christian,,
23195,564cfc6e-4b22-4b79-9aca-4d22049b877d,P2003,Cristoforo Cattaneo de Volta,Cristoforo Cattaneo de Volta q. Filippo,Cattaneo,nobiles,Cristoforo,,male,,–,,,,,,,,Christian,,
23196,9b8676d4-8c19-4f5c-8595-fbb84d3fddd8,P574,Cristoforo Cattaneo de Volta,Cristoforo Cattaneo de Volta q. Pier Francesco,Cattaneo,nobiles,Cristoforo,,male,,–,,,,,,,,Christian,,
23197,b7524753-1954-463a-92f5-f14c12373fd4,P2645,Domenico Cattaneo de Volta,,Cattaneo,nobiles,Domenico,,male,,–,,,,,,,,Christian,,
23198,a62b58b6-ba88-4103-bed6-1977013f16f6,P2011,Filippo Cattaneo ,Filippo Cattaneo q. Cristoforo,Cattaneo,nobiles,Filippo,,male,,–,,,,,,,,Christian,,
23199,f451e2f6-c6bd-49f7-9bd9-7ebada821860,P819,Filippo Cattaneo ,Filippo Cattaneo q. Isnardo,Cattaneo,nobiles,Filippo,,male,,–,,,,,,,,Christian,,
23200,4f8bcf59-e8f0-40e2-8027-ca219211dda7,P2012,Filippo Cattaneo de Volta,,Cattaneo,nobiles,Filippo,,male,,–,,,,,,,,Christian,,
23201,b18cef94-49b2-41c7-950e-0e5543c9e759,,Francesco Cattaneo,,Cattaneo,nobiles,Francesco,,male,,–1506,,,,,,1506,,Christian,,
23202,9182c3eb-fb0b-4aca-9438-cecaa77cf931,P1815,Giacomo Cattaneo Mallone,Giacomo Cattaneo Mallone q. Lodisio,Cattaneo,nobiles,Giacomo,,male,,–1514,,,,,1514,,,Christian,,
23203,4d159acf-21f7-445c-9fe9-f4a408eb6d7d,P588,Ginevra Cattaneo ,Ginevra Cattaneo q. Girolamo,Cattaneo,nobiles,Ginevra,,female,,–1568,,,,,,1568,,Christian,,
23204,28379a71-a06c-4fe9-a544-9d3ef8da6079,P1663,Giovanni Cattaneo ,Giovanni Cattaneo q. Antoniotto,Cattaneo,nobiles,Giovanni,,male,,–,,,,,,,,Christian,,
23205,50e9f723-d36c-4f4f-87ab-a8a07caddea2,P589,Girolamo Cattaneo ,,Cattaneo,nobiles,Girolamo,,male,,–,,,,,,,,Christian,,
23206,c70cf9f9-a298-49b3-804b-a4e96939b64c,P1375,Gironima Cattaneo Mallone,Gironima Cattaneo Mallone q. Luca,Cattaneo,nobiles,Gironima,,female,,–,,,,,,,,Christian,,
23207,c5336f88-1067-4c25-90d2-6547c6544f03,P1312,Isnardo Cattaneo ,,Cattaneo,nobiles,Isnardo,,male,,–,,,,,,,,Christian,,
23208,d1c16646-531a-4093-9058-7c49eb76b997,P834,Isnardo Cattaneo ,,Cattaneo,nobiles,Isnardo,,male,,–,,,,,,,,Christian,,
23209,a6bee7ce-4137-4e8f-be33-08c28ccf45ec,P1943,Lazzaro Cattaneo ,,Cattaneo,nobiles,Lazzaro,,male,,–,,,,,,,,Christian,,
23210,50f009c7-63f5-4634-bf96-91c2145f0c91,P2635,Leonardo Cattaneo ,,Cattaneo,nobiles,Leonardo,,male,,–,,,,,,,,Christian,,
23211,4e717e8d-ec0b-4a0b-bfb2-60b292af4ce4,P903,Linò Cattaneo ,Linò Cattaneo q. Teramo,Cattaneo,nobiles,Linò,,female,,–,,,,,,,,Christian,,
23212,e1751f83-eabb-4e23-bfd2-759ad6278e37,P1826,Lodisio Cattaneo Mallone,,Cattaneo,nobiles,Lodisio,,male,,–,,,,,,,,Christian,,
23213,49c4575f-e408-4f41-8c83-a240c7ba8089,P864,Lombarda Cattaneo ,Lombarda Cattaneo q. Isnardo,Cattaneo,nobiles,Lombarda,,female,,1427–1451,,1427,,,,1451,,Christian,,
23214,6e372af5-057c-4b05-8207-28c0071fb9fe,P562,Lorenzo Cattaneo ,Lorenzo Cattaneo q. Cristoforo,Cattaneo,nobiles,Lorenzo,,male,,–1510,,,,,1510,,,Christian,,
23215,df0b30c5-bdad-4375-8b31-2b6d21f87dda,P1376,Luca Cattaneo Mallone,,Cattaneo,nobiles,Luca,,male,,–,,,,,,,,Christian,,
23216,ebdf255a-0e41-4b3a-acce-2b7f95e30ce0,P2630,Lucchina Cattaneo ,Lucchina Cattaneo q. Leonardo,Cattaneo,nobiles,Lucchina,,female,,–1464,,,,,,1464,,Christian,,
23217,ca71aaee-1527-4436-acca-238efb86d8da,P1658,Lucchino Cattaneo ,Lucchino Cattaneo q. Alberto,Cattaneo,nobiles,Lucchino,,male,,–,,,,,,,,Christian,,
23218,b20761a6-e68c-4a3a-9a26-d2c9a29e3fd8,P1361,Maddalena Cattaneo ,,Cattaneo,nobiles,Maddalena,,female,,–,,,,,,,,Christian,,
23219,0509e0e8-ed99-4c2c-9212-a380b975b470,P2175,Marcoaldo Cattaneo Mallone,Marcoaldo Cattaneo Mallone q. Pignolo,Cattaneo,nobiles,Marcoaldo,,male,,–,,,,,,,,Christian,,
23220,861ed6af-8c57-4d74-af3a-676cbfeeb5b5,P1939,Maria Cattaneo ,Maria Cattaneo q. Lazzaro,Cattaneo,nobiles,Maria,,female,,–,,,,,,,,Christian,,
23221,e003adcc-f5af-4239-8855-4b0d39bd2b62,P676,Maria Cattaneo ,Maria Cattaneo q. Argone,Cattaneo,nobiles,Maria,,female,,–,,,,,,,,Christian,,
23222,190fa4c8-7888-407a-9e15-babcb2cfc7e3,P1431,Niccolò Cattaneo ,,Cattaneo,nobiles,Niccolò,,male,,–,,,,,,,,Christian,,
23223,c87f225b-d04f-4be5-a8b9-337d6f2527cc,P577,Pier Francesco Cattaneo de Volta,,Cattaneo,nobiles,Pier Francesco,,male,,–,,,,,,,,Christian,,
23224,eeefa5b5-a109-4460-b132-4591a84b5ae7,P908,Pietro Cattaneo ,,Cattaneo,nobiles,Pietro,,male,,–,,,,,,,,Christian,,
23225,58918e5d-a2c7-46a9-beca-816d5d91271d,P471,Pietro Cattaneo de Volta,,Cattaneo,nobiles,Pietro,,male,,–,,,,,,,,Christian,,
23226,320ace07-473b-4af8-8cdd-ddc7ca402fd6,P2184,Pignolo Cattaneo Mallone,,Cattaneo,nobiles,Pignolo,,male,,–,,,,,,,,Christian,,
23227,ad413437-b6bf-49c4-b5d4-b5c1060142be,P945,Quilico Cattaneo de Volta,,Cattaneo,nobiles,Quilico,,male,,–,,,,,,,,Christian,,
23228,9ca23542-7f45-47a9-af71-835d3864af34,P936,Raffaele Cattaneo de Volta,Raffaele Cattaneo de Volta q. Quilico,Cattaneo,nobiles,Raffaele,,male,,–,,,,,,,,Christian,,
23229,edae368c-1adb-4a4b-8e0b-ad757ff1abc1,P748,Taddeo Cattaneo ,,Cattaneo,nobiles,Taddeo,,male,,–1460,,,,,1460,,,Christian,,
23230,e07ebc41-2776-488a-8d6e-166faac67d24,P909,Teramo Cattaneo ,,Cattaneo,nobiles,Teramo,,male,,–,,,,,,,,Christian,,
23231,d6cad2ea-b9b8-4976-9627-8f2bf534c59b,,Teramo Cattaneo ,,Cattaneo,nobiles,Teramo,,male,,–1505,,,,,1505,,,Christian,,
23232,06763273-6e19-4660-90fb-2cb99f877bca,P1302,Visconte Cattaneo ,,Cattaneo,nobiles,Visconte,,male,,–,,,,,,,,Christian,,
23233,c46a8940-cb00-4bc2-a248-011263b16e33,,Lanzarotto de Caverio,,Caverio,,Lanzarotto de,,male,,–,,,,,,,,,,
23234,95d3708f-13d4-40b9-93e8-263766e5eec2,,Tommaso de Caverio,,Caverio,,Tommaso de,,male,,–1444,,,,,1444,,,,,
23235,d52f8330-4a70-4c0f-a0b0-a0f58c3598ac,P830,Adamo Centurione Oltramarini,,Centurione,nobiles,Adamo,,male,,–,,,,,,,,Christian,,
23236,75cd7e68-7bfb-4f1f-9c5b-ad4f3a8cc5fb,P1430,Agostino Centurione Cantelli,Agostino Centurione Cantelli q. Giacomo,Centurione,nobiles,Agostino,,male,,–,,,,,,,,Christian,,
23237,9cfa22d9-2ef0-4890-b984-17c336f96a1e,P2628,Ambrogio Centurione Cantelli,Ambrogio Centurione Cantelli q. Antonio,Centurione,nobiles,Ambrogio,,male,,–,,,,,,,,Christian,,
23238,a2178c62-7f31-46ed-bf2e-e55cfa9b1aa8,P2634,Antonio Centurione Cantelli,,Centurione,nobiles,Antonio,,male,,–,,,,,,,,Christian,,
23239,5c83ac92-f5d2-4e0c-afe2-318ce41aebc3,P754,Barnaba Centurione Scotti,,Centurione,nobiles,Barnaba,,male,,–,,,,,,,,Christian,,
23240,40bd6fa7-6409-4b2c-b040-157448492194,P2367,Bartolommeo Centurione Cantelli,,Centurione,nobiles,Bartolommeo,,male,,–,,,,,,,,Christian,,
23241,2463926e-01d9-41f5-9aa2-87f0f1b4ee55,P2156,Battina Centurione Oltramarini,Battina Centurione Oltramarini q. Cosmo,Centurione,nobiles,Battina,,female,,–,,,,,,,,Christian,,
23242,6cae7248-fee1-421a-baba-4a0bfd2526f6,P2440,Bianca Centurione Becchignone,Bianca Centurione Becchignone q. Cristoforo,Centurione,nobiles,Bianca,,female,,–1526,,,,,,1526,,Christian,,
23243,3c350e78-65b8-4ccf-9f14-3a04ae4a58a3,P2365,Bianca Centurione Cantelli,Bianca Centurione Cantelli q. Bartolommeo,Centurione,nobiles,Bianca,,female,,1510–1527,,1510,,,,1527,,Christian,,
23244,3fc93356-33ed-46af-961a-1d9fb5bde070,P1315,Chiara Centurione ,Chiara Centurione q. Urbano,Centurione,nobiles,Chiara,,female,,–1465,,,,,,1465,,Christian,,
23245,1a71b753-99d7-4b33-aba6-5afda58ab35e,P832,Cosmo Centurione Oltramarini,Cosmo Centurione Oltramarini q. Marco,Centurione,nobiles,Cosmo,,male,,–1618,,,,,1618,,,Christian,,
23246,27091866-6d3e-4ba1-9f69-f3d4a1c9a3a5,P2450,Cristoforo Centurione Becchignone,,Centurione,nobiles,Cristoforo,,male,,–,,,,,,,,Christian,,
23247,ea3a68e6-9e4c-4203-914a-ec52e89d9cb1,P1225,Daniele Centurione Oltramarini,,Centurione,nobiles,Daniele,,male,,–,,,,,,,,Christian,,
23248,940b2846-1f2b-4afa-9e4c-f542dafe6505,P2395,Domenico Centurione Becchignone,,Centurione,nobiles,Domenico,,male,,–,,,,,,,,Christian,,
23249,225f35b9-76f6-43ad-af23-80ae3ef0b701,P2077,Federico Centurione Becchignone,Federico Centurione Becchignone q. Paolo,Centurione,nobiles,Federico,,male,,–,,,,,,,,Christian,,
23250,d6d5d3d0-1846-4251-9a26-9acb6a497135,P755,Federico Centurione Becchignone,Federico Centurione Becchignone q. Paolo,Centurione,nobiles,Federico,,male,,–,,,,,,,,Christian,,
23251,c2b1a61d-a63a-4a21-ab5e-42d5bfb73a64,P2359,Filippo Centurione Cantelli,,Centurione,nobiles,Filippo,,male,,–,,,,,,,,Christian,,
23252,8019c711-b480-4f6f-92db-300acc35fa89,P1219,Franca Centurione Oltramarini,Franca Centurione Oltramarini q. Daniele,Centurione,nobiles,Franca,,female,,–,,,,,,,,Christian,,
23253,fa7dd5dc-71fe-4ff2-b300-063ce827afa6,P2347,Francisca Centurione Cantelli,Francisca Centurione Cantelli q. Filippo,Centurione,nobiles,Francisca,,female,,–1488,,,,,,1488,,Christian,,
23254,7c2d5787-a22a-484d-8c6e-a6c679a4dabb,P199,Galeotto Centurione Becchignone,,Centurione,nobiles,Galeotto,,male,,–,,,,,,,,Christian,,
23255,4533eef1-68a5-4f90-8d9c-a478793341df,P1442,Giacomo Centurione Cantelli,,Centurione,nobiles,Giacomo,,male,,–,,,,,,,,Christian,,
23256,f21921fc-d15f-485d-a145-b74fe55e6cd4,P1555,Giovanni Centurione Bestagno,Giovanni Centurione Bestagno q. Guglielmo,Centurione,nobiles,Giovanni,,male,,–,,,,,,,,Christian,,
23257,90105f45-fa20-4f9d-adfd-027fda15f456,P704,Gironima Centurione Cantelli,Gironima Centurione Cantelli q. Giuliano,Centurione,nobiles,Gironima,,female,,–,,,,,,,,Christian,,
23258,287c907a-a853-4b8f-aa91-4058793dfd70,P818,Gironima Centurione Oltramarini,Gironima Centurione Oltramarini q. Marco,Centurione,nobiles,Gironima,,female,,1571–1612,,1571,,,,1612,,Christian,,
23259,7865c67f-a823-4a03-83e9-4d99cd6f03ee,P713,Giuliano Centurione Cantelli,,Centurione,nobiles,Giuliano,,male,,–,,,,,,,,Christian,,
23260,ee18c427-88fe-4bfa-b0ca-81befa4e9f67,P1554,Guglielmo Centurione Bestagno,,Centurione,nobiles,Guglielmo,,male,,–,,,,,,,,Christian,,
23261,a387cd8d-0e66-471c-bad6-adf8c50c8d90,P749,Lodisio Centurione Scotti,Lodisio Centurione Scotti q. Barnaba,Centurione,nobiles,Lodisio,,male,,–1499,,,,,1499,,,Christian,,
23262,a5552462-cd15-4831-8b17-c930a48915d7,P1963,Lucrezia Centurione Scotti,Lucrezia Centurione Scotti q. Oberto,Centurione,nobiles,Lucrezia,,female,,–,,,,,,,,Christian,,
23263,63666608-2e0f-45dd-82c2-3db353c9f321,P833,Maddalena Centurione Oltramarini,Maddalena Centurione Oltramarini q. Marco,Centurione,nobiles,Maddalena,,female,,1595–1620,,1595,,,,1620,,Christian,,
23264,646cff13-565f-421d-9a73-c2147bec94ff,P187,Marco Centurione Becchignone,Marco Centurione Becchignone q. Galeotto,Centurione,nobiles,Marco,,male,,–,,,,,,,,Christian,,
23265,d4f8dd5f-c7e6-4682-bcb2-935790f7282b,P829,Marco Centurione Oltramarini,Marco Centurione Oltramarini q. Adamo,Centurione,nobiles,Marco,,male,,–,,,,,,,,Christian,,
23266,c3ffe521-5ead-4679-82ca-c1be20fa3ba3,P2144,Niccolò Centurione ,Niccolò Centurione q. Pietro,Centurione,nobiles,Niccolò,,male,,–,,,,,,,,Christian,,
23267,c32c6565-110f-4283-a168-bff2198a8089,P1968,Oberto Centurione Scotti,,Centurione,nobiles,Oberto,,male,,1517–1539,,1517,,,,1539,,Christian,,
23268,27051d26-c714-4656-8d4c-d6e61b3b2323,P831,Orietta Centurione Oltramarini,Orietta Centurione Oltramarini q. Marco,Centurione,nobiles,Orietta,,female,,–,,,,,,,,Christian,,
23269,56087f2a-70ed-4b2e-bbe0-31ecbbf4e0e4,P2082,Paolo Centurione Becchignone,,Centurione,nobiles,Paolo,,male,,–,,,,,,,,Christian,,
23270,78e8eb9b-830f-4e79-a34a-6dcaaf732b57,P752,Paolo Centurione Becchignone,Paolo Centurione Becchignone q. Pietrino,Centurione,nobiles,Paolo,,male,,–,,,,,,,,Christian,,
23271,8798fbba-f158-43aa-ab83-f83e4ac6c5e1,P548,Pellina Centurione Becchignone,Pellina Centurione Becchignone q. Teramo,Centurione,nobiles,Pellina,,female,,1524–1572,,1524,,,,1572,,Christian,,
23272,2dc5584e-e810-43a7-b8e3-dd97edbd7eae,P1549,Peretta Centurione Bestagno,Peretta Centurione Bestagno q. Guglielmo,Centurione,nobiles,Peretta,,female,,–1490,,,,,,1490,,Christian,,
23273,bc044495-9ce9-46b7-9fef-407f3e2ed7c0,P756,Pietrino Centurione Becchignone,,Centurione,nobiles,Pietrino,,male,,–,,,,,,,,Christian,,
23274,a3fb2f70-aa79-4c0f-bd36-7bcf159fad24,P2149,Pietro Centurione ,,Centurione,nobiles,Pietro,,male,,–,,,,,,,,Christian,,
23275,f30a3db7-e201-443b-a378-74ae052bda16,P2394,Stefano Centurione Becchignone,Stefano Centurione Becchignone q. Domenico,Centurione,nobiles,Stefano,,male,,–,,,,,,,,Christian,,
23276,c989988b-434c-480c-a1b0-e4923d1e4c9c,P559,Teramo Centurione Becchignone,,Centurione,nobiles,Teramo,,male,,–,,,,,,,,Christian,,
23277,c3b29b0a-3a20-45c7-9299-ff0c3f384361,P1316,Urbano Centurione ,,Centurione,nobiles,Urbano,,male,,–,,,,,,,,Christian,,
23278,1e09b542-5075-4c09-8386-26a67dc4331f,P2621,Antonio de Cerago ,,Cerago,,Antonio de,,male,,–,,,,,,,,Christian,,
23279,e3ccad86-8442-4621-90bd-eb7551a08338,P2275,Giovanni de Ciba ,,Ciba,,Giovanni de,,male,,–,,,,,,,,Christian,,
23280,ec732cd8-dfa3-4de0-9a05-366c78eb5717,P2267,Pietra de Ciba ,Pietra de Ciba q. Giovanni de,Ciba,,Pietra de,,female,,–1356,,,,,,1356,,Christian,,
23281,9ba0e919-ffdd-4421-b987-467d2609c743,P1214,Brandolina Cibo ,Brandolina Cibo q. Percivale,Cibo,nobiles,Brandolina,,female,,–,,,,,,,,Christian,,
23282,ea308bad-b06e-4b99-9cd9-fbff9f9750ae,P1971,Davide Cibo ,,Cibo,nobiles,Davide,,male,,–,,,,,,,,Christian,,
23283,01ace0c4-2cdc-478d-8a0d-711dca32b2f8,P1966,Girolamo Cibo ,Girolamo Cibo q. Davide,Cibo,nobiles,Girolamo,,male,,–,,,,,,,,Christian,,
23284,c74b70f4-5991-47e7-af72-ae3fe7a0cfec,P2320,Percivale Cibo ,,Cibo,nobiles,Percivale,,male,,–,,,,,,,,Christian,,
23285,5c5b9487-4c9f-4ba6-ac34-dbc80c84c1a9,P1485,Argenta Cicala ,Argenta Cicala q. Filippo,Cicala,nobiles,Argenta,,female,,1494–1509,,1494,,,,1509,,Christian,,
23286,6573ec60-bb5b-4fdb-b413-71b00b402f6e,P534,Bartolommea Cicala ,Bartolommea Cicala q. Tommaso,Cicala,nobiles,Bartolommea,,female,,–,,,,,,,,Christian,,
23287,41ed07b3-fa72-4388-ba8b-a93913269db1,P273,Carlo Cicala ,,Cicala,nobiles,Carlo,,male,,–,,,,,,,,Christian,,
23288,f5b7d282-f214-4659-8e09-d5af4ecc49a3,P1455,Caterina Cicala ,Caterina Cicala q. Lancelotto,Cicala,nobiles,Caterina,,female,,1490–1511,,1490,,,,1511,,Christian,,
23289,53d87344-3ac5-45c2-bdca-1ef8d0a22d85,P2052,Costantino Cicala ,,Cicala,nobiles,Costantino,,male,,–,,,,,,,,Christian,,
23290,6acd8452-3558-4da0-9e84-58e3273075ff,P1489,Filippo Cicala ,,Cicala,nobiles,Filippo,,male,,–,,,,,,,,Christian,,
23291,a869fce4-c5d4-453f-a61f-37f4355bdb00,P1912,Galeotto Cicala ,,Cicala,nobiles,Galeotto,,male,,–,,,,,,,,Christian,,
23292,20ad5d17-2ba6-4715-94ae-2578969c2763,P568,Giovanni Battista Cicala ,,Cicala,nobiles,Giovanni Battista,,male,,–,,,,,,,,Christian,,
23293,7b0cf051-3474-44c6-8b0a-7fcf7bff7433,P2114,Lancelotto Cicala ,,Cicala,nobiles,Lancelotto,,male,,–,,,,,,,,Christian,,
23294,066ad8e3-6ead-497a-b07f-46657223bccd,P516,Morvello Cicala ,Morvello Cicala q. Tommaso,Cicala,nobiles,Morvello,,male,,–1510,,,,,1510,,,Christian,,
23295,bc572ea1-6a18-4e9d-8d87-a60bca6c9d09,P2045,Niccoletta Cicala ,Niccoletta Cicala q. Costantino,Cicala,nobiles,Niccoletta,,female,,1509–1519,,1509,,,,1519,,Christian,,
23296,8d93d158-cc18-42e2-bd36-b1350414fb18,P334,Novella Cicala ,Novella Cicala q. Simone,Cicala,nobiles,Novella,,female,,–,,,,,,,,Christian,,
23297,d135a12d-45f5-4080-abc4-f5b38e0866c3,P1981,Odoardo Cicala ,,Cicala,nobiles,Odoardo,,male,,–,,,,,,,,Christian,,
23298,77700862-e18d-4012-a896-951fa291b9fc,P1980,Selvagia Cicala ,Selvagia Cicala q. Odoardo,Cicala,nobiles,Selvagia,,female,,1410–1442,,1410,,,,1442,,Christian,,
23299,890b348b-7bef-468c-8cde-4a9c8d489c26,P882,Simone Cicala ,,Cicala,nobiles,Simone,,male,,–,,,,,,,,Christian,,
23300,1f886a05-405c-49e5-b660-dfa54b28f82f,P533,Stefano Cicala ,Stefano Cicala q. Tommaso,Cicala,nobiles,Stefano,,male,,–,,,,,,,,Christian,,
23301,59bc2d13-e3bc-4e47-919e-8f7feb8f6a6e,P532,Tommaso Cicala ,,Cicala,nobiles,Tommaso,,male,,–,,,,,,,,Christian,,
23302,c29df6ee-496c-48db-8248-ef60deb3b5f4,P269,Visconte Cicala ,Visconte Cicala q. Carlo,Cicala,nobiles,Visconte,,male,,–,,,,,,,,Christian,,
23303,caf9fa37-3773-4171-ad06-e7e02aa5bcc0,P1522,Simone Cicero,,Ciceri,mercantes,Simone,,male,,–,,,,,,,,Christian,,
23304,969c4523-88f7-4160-9643-5848b108d29b,P2416,Bianca Ciconia ,Bianca Ciconia q. Niccolò,Ciconia,,Bianca,,female,,–1410,,,,,,1410,,Christian,,
23305,8bdf67f8-4a0d-4202-93a8-6ea63911fef8,P2417,Niccolò Ciconia ,,Ciconia,,Niccolò,,male,,–,,,,,,,,Christian,,
23306,f81662cd-9e2d-4baf-9cb9-fb53c1e74eb7,P1066,Giuliano Coda ,,Coda,,Giuliano,,male,,–,,,,,,,,Christian,,
23307,b0450aa5-907a-4864-ae6f-65bf841a1409,P2616,Martino Comunale ,Martino Comunale q. Raffaele,Comunale,,Martino,,male,,–,,,,,,,,Christian,,
