Omeka ID,cidoc-crm:P149_is_identified_by,name_pedigree,name_source,edgeName,cidoc-crm:P152_has_parent,UUID-target,name_target
25692,743179ad-95d3-44e5-bfff-34d7041f1f24,Giovanni Battista Spinola q. Tommaso,Giovanni Battista Spinola,—hasFather—>,25785,d00427d3-7f10-43e4-a0f7-1d2625b0b08d,Tommaso Spinola
25806,2b56afa1-70aa-46ae-ab2b-f36b55d14453,Giovanni Battista Torre q. Filippo,Giovanni Battista Torre,—hasFather—>,25805,9a95ffea-3849-4054-9c42-15d87ced3359,Filippo Torre
25860,443b8bed-78d5-4ba1-a453-f616983627fa,Giovanni Battista Vivaldi q. Giacomo,Giovanni Battista Vivaldi,—hasFather—>,25859,5e0438d4-2778-4499-b2fb-c5d7f1b91a12,Giacomo Vivaldi
25862,d85672d0-504d-4e6d-be30-11aaa8e6caf4,Giovanni Battista Vivaldi q. Girolamo,Giovanni Battista Vivaldi,—hasFather—>,25864,2369e5c4-e438-4fef-b795-244000a97029,Girolamo Vivaldi
24508,26d4dd2b-b969-45d9-9909-48a3193b011a,Giovanni Benedetto Lomellini q. Girolamo,Giovanni Benedetto Lomellini,—hasFather—>,24546,0af0667b-7877-4176-abba-0d28e83bb3c3,Girolamo Lomellini
23096,a5816aba-0118-4cff-9630-cf30680e1234,Giovanni Bianchi q. Giacomo,Giovanni Bianchi,—hasFather—>,23095,9cf5fe25-b462-49d7-8df8-961c69a89bd4,Giacomo Bianchi
23146,f3fe8d3f-09e6-429f-afe8-7f7b6d5291bb,Giovanni Camilla q. Tedisio,Giovanni Camilla,—hasFather—>,23151,f35202af-c960-4537-89bc-03c677dac832,Tedisio Camilla
23204,28379a71-a06c-4fe9-a544-9d3ef8da6079,Giovanni Cattaneo q. Antoniotto,Giovanni Cattaneo,—hasFather—>,23185,f500ed41-f05b-4188-b205-76298c5b77b7,Antoniotto Cattaneo
23256,f21921fc-d15f-485d-a145-b74fe55e6cd4,Giovanni Centurione Bestagno q. Guglielmo,Giovanni Centurione Bestagno,—hasFather—>,23260,ee18c427-88fe-4bfa-b0ca-81befa4e9f67,Guglielmo Centurione Bestagno
25229,396cde63-b50e-4555-91c1-5c319a257af3,Giovanni da Lumbello q. Ugone da,Giovanni da Lumbello,—hasFather—>,25238,cc6d0100-dbe9-42e7-a087-b88b4a7d1626,Ugone da Lumbello
23119,83bdaff2-959b-4680-8384-b1ca5166c9c3,Giovanni de Cadano q. Carmandino de,Giovanni de Cadano,—hasFather—>,23118,bbb000b4-2dc0-4c2c-8bbc-13ac2334e893,Carmandino de Cadano
25308,4953ab7e-40b5-41d5-ac0b-d4f8cddf4de1,Giovanni de Marini Castagna q. Lucchino de,Giovanni de Marini Castagna,—hasFather—>,25315,d4675203-5d5a-462c-ba7a-37b21c71d525,Lucchino de Marini Castagna
25694,8b5ae2b6-8d3f-4ed1-805b-519cd21c726e,Giovanni Domenico Spinola q. Domenico,Giovanni Domenico Spinola,—hasFather—>,25653,6382e978-d77c-474a-99dd-12a56934f446,Domenico Spinola
25693,09d69e7e-8c9e-4a4e-b186-0a6f17a970fc,Giovanni Domenico Spinola q. Giovanni Luca,Giovanni Domenico Spinola,—hasFather—>,25701,a126f00c-7a10-4c50-aa24-e8a83eaea210,Giovanni Luca Spinola
23391,c62819a5-b2a5-4426-91c7-a92166e155bf,Giovanni Doria q. Domenico Bartolommeo,Giovanni Doria,—hasFather—>,23368,62cc1070-2c7d-4e4e-9cac-f69a60dde9ea,Domenico Bartolommeo Doria
23481,ab2edf06-69c6-4149-a984-42bb80d80f85,Giovanni Fieschi q. Giacomo,Giovanni Fieschi,—hasFather—>,23477,76ac7799-6b7c-44aa-9a2a-a3b30e1a8d72,Giacomo Fieschi
23625,7710b137-9c66-4c4a-95cb-09b724bdc483,Giovanni Francesco Grillo q. Taddeo,Giovanni Francesco Grillo,—hasFather—>,23639,8e06d323-aa31-4fc5-9df2-7b8241eefd4e,Taddeo Grillo
24513,5ec1d30c-f4ab-4057-87fe-1ed61d64a651,Giovanni Francesco Lomellini q. Cattaneo,Giovanni Francesco Lomellini,—hasFather—>,24205,383f1a9d-bcc6-4568-bcfb-cd6f2285e9f6,Cattaneo Lomellini
24511,8ec6c3c8-3818-481d-bac6-8101e0ce7898,Giovanni Francesco Lomellini q. Giacomo,Giovanni Francesco Lomellini,—hasFather—>,24425,f971d052-775d-441e-8a1d-4123c22e8cc1,Giacomo Lomellini
24510,24f43815-ecf1-48a6-a1fc-36ff1543d743,Giovanni Francesco Lomellini q. Lazzaro,Giovanni Francesco Lomellini,—hasFather—>,24651,67aec133-e8f8-4838-a2a2-a4e17d709a8c,Lazzaro Lomellini
24509,6efa8a17-b4c3-4405-8656-c78793e4f832,Giovanni Francesco Lomellini q. Paolo,Giovanni Francesco Lomellini,—hasFather—>,24958,d732c550-0f91-4be6-942d-841fef6d0b32,Paolo Lomellini
24512,d314db91-8f58-4fbe-8da1-f722da52f2d0,Giovanni Francesco Lomellini q. Stefano,Giovanni Francesco Lomellini,—hasFather—>,25114,6816cb1c-3c7a-4c3e-95ee-5d9794276e9d,Stefano Lomellini
25698,b6544bac-5e05-4cc7-a3fb-03ec43b3b707,Giovanni Francesco Spinola q. Cattaneo,Giovanni Francesco Spinola,—hasFather—>,25636,4cea03fe-6147-4b7c-97a5-8e1f427e0c72,Cattaneo Spinola
25697,3c563c7a-e60c-4734-b0dd-b37976172e40,Giovanni Francesco Spinola q. Gregorio,Giovanni Francesco Spinola,—hasFather—>,25721,42a8defa-ba7a-4264-bdf1-c6c210a61676,Gregorio Spinola
25696,410b7e48-3a50-411e-ac21-237729cd438f,Giovanni Francesco Spinola q. Selvagio,Giovanni Francesco Spinola,—hasFather—>,25775,b98a6a36-fec5-4ac0-babb-0f1760e28965,Selvagio Spinola
24514,4c8510c4-ee5e-4be9-807c-eb336dc4cd54,Giovanni Giacomo Lomellini q. Tommaso,Giovanni Giacomo Lomellini,—hasFather—>,25175,56d7f9d7-bace-4980-9dda-29c6999c25f1,Tommaso Lomellini
25700,c16b5a2e-f503-47c9-a858-3e46831ce9f2,Giovanni Giacomo Spinola q. Manfredo,Giovanni Giacomo Spinola,—hasFather—>,25735,20b09185-4c04-41be-bbec-164c177d56b1,Manfredo Spinola
24516,c0346819-307a-4834-9f24-493f477e6ecb,Giovanni Girolamo Lomellini q. Giovanni Raffaele,Giovanni Girolamo Lomellini,—hasFather—>,24539,52bb2afd-118b-4209-a94e-2316b0123dd0,Giovanni Raffaele Lomellini
24515,ae16843d-7b97-4456-affb-5b3d7dc08146,Giovanni Girolamo Lomellini q. Girolamo,Giovanni Girolamo Lomellini,—hasFather—>,24546,0af0667b-7877-4176-abba-0d28e83bb3c3,Girolamo Lomellini
23682,57450bfa-be0c-4080-94a3-5ac616e65318,Giovanni Grimaldi Oliva q. Emanuele,Giovanni Grimaldi Oliva,—hasFather—>,23667,8cf05e60-167f-45ff-9501-fd0380e7a424,Emanuele Grimaldi Oliva
23779,c7f012e3-7d8d-41b4-a388-f8e1920410c3,Giovanni Ittaliano q. Bonifacio,Giovanni Ittaliano,—hasFather—>,23762,f53c0780-533d-4f9c-94d5-bfe23f997fdc,Bonifacio Ittaliano
24532,2434b5dc-d4f7-4276-9baa-62910d0dba5c,Giovanni Lomellini q. Andalò,Giovanni Lomellini,—hasFather—>,23918,a2bd8405-d129-46a4-8f98-896d3c6a0323,Andalò Lomellini
24535,fea1cd86-a646-41a4-a69d-01b1ba1c4f8f,Giovanni Lomellini q. Antoniotto,Giovanni Lomellini,—hasFather—>,23982,93edd262-93c2-4d53-a5c4-d018fb2c97bc,Antoniotto Lomellini
24530,c74261db-be9a-4908-a18d-41ab454fa48d,Giovanni Lomellini q. Barnaba,Giovanni Lomellini,—hasFather—>,24016,c83ba0b3-9175-404b-b17d-edd925b78b00,Barnaba Lomellini
24534,413d03f2-0dfb-49a7-b641-4839151643e5,Giovanni Lomellini q. Benedetto,Giovanni Lomellini,—hasFather—>,24102,aea1fea6-97e9-4d66-8940-54bd571d123a,Benedetto Lomellini
24519,5696ccb9-c892-47ee-9057-3a9f5f1638c2,Giovanni Lomellini q. Egidio,Giovanni Lomellini,—hasFather—>,24273,4e6b79bc-d87b-4288-a639-143a02dee20a,Egidio Lomellini
24522,6eb52aac-0008-4a6e-9492-aa9df4f86b40,Giovanni Lomellini q. Eliano,Giovanni Lomellini,—hasFather—>,24285,366bfd75-4e96-4e0d-ad01-c80f928c2e0b,Eliano Lomellini
24528,6134c06c-a0ee-4203-a2bb-bc25b6fda9fd,Giovanni Lomellini q. Eliano,Giovanni Lomellini,—hasFather—>,24287,72222fa4-531e-42ae-b258-d0e1c84f9c21,Eliano Lomellini
24527,6cedc89c-ca31-45d3-bf34-46332c2d2699,Giovanni Lomellini q. Gherardo,Giovanni Lomellini,—hasFather—>,24397,d005b96b-547d-491d-835a-512f4ff9a6e1,Gherardo Lomellini
24533,055cc023-52f9-4475-a967-cc3e36e11746,Giovanni Lomellini q. Giorgio,Giovanni Lomellini,—hasFather—>,24455,2293a4b3-3735-400c-b1d7-7ccb4bd1404e,Giorgio Lomellini
24526,057d01e8-2462-45df-8980-cb1d3f5eea3c,Giovanni Lomellini q. Giovanni,Giovanni Lomellini,—hasFather—>,24525,40223876-8612-4d05-9202-296385ff12e7,Giovanni Lomellini
24524,41ba22e7-2c8c-4e18-984e-46d4d8ba0f88,Giovanni Lomellini q. Lodisio,Giovanni Lomellini,—hasFather—>,24675,0dad2a2d-c0ed-429d-ad53-f2a0eac22140,Lodisio Lomellini
24521,79cd7bfc-0d01-4973-8586-847e6121be9b,Giovanni Lomellini q. Lucchino,Giovanni Lomellini,—hasFather—>,24698,5e208823-daf1-4c24-9eef-8c416bb8b241,Lucchino Lomellini
24517,107211aa-e808-4b14-a36d-fb1727a1284e,Giovanni Lomellini q. Matteo,Giovanni Lomellini,—hasFather—>,24840,bc03ebc6-2ea3-4c2a-ad2e-032a75fc4da4,Matteo Lomellini
24529,2d23f906-d675-460b-ac5d-780234c26035,Giovanni Lomellini q. Matteo,Giovanni Lomellini,—hasFather—>,24844,def91c21-a7b6-4144-92ad-175f5e445a4d,Matteo Lomellini
24518,85fc6088-6821-427d-83aa-a567baada59d,Giovanni Lomellini q. Oberto,Giovanni Lomellini,—hasFather—>,24917,a0f93e14-f97d-4fac-9d1f-a1b92aa9e70c,Oberto Lomellini
24523,268e4ee2-a0fb-4296-8f2f-0774b6c6e6a1,Giovanni Lomellini q. Paolo,Giovanni Lomellini,—hasFather—>,24961,b73f0afb-cc75-4fd1-a163-9a2edd1614b3,Paolo Lomellini
24525,40223876-8612-4d05-9202-296385ff12e7,Giovanni Lomellini q. Pietro,Giovanni Lomellini,—hasFather—>,25035,509c497d-7d14-412d-972d-fdc941cd8cf4,Pietro Lomellini
24536,1428cf89-9a3b-471d-9d18-597907209fd9,Giovanni Lomellini q. Pietro,Giovanni Lomellini,—hasFather—>,25023,f04128ca-f33d-4c1b-94fb-14bb23a3c8c2,Pietro Lomellini
24531,957ccd19-8136-41a8-9da6-2893e715ee22,Giovanni Lomellini q. Tobia,Giovanni Lomellini,—hasFather—>,25157,b642d3b4-1f30-4f3f-8e5b-936cc9def585,Tobia Lomellini
24520,baa24e55-9d05-4f17-9f00-d59d8be278e4,Giovanni Lomellini q. Vincenzo,Giovanni Lomellini,—hasFather—>,25205,69821a7b-3cd3-4ceb-9ba8-b6f8422213e2,Vincenzo Lomellini
25701,a126f00c-7a10-4c50-aa24-e8a83eaea210,Giovanni Luca Spinola q. Giovanni Maria,Giovanni Luca Spinola,—hasFather—>,25702,dc3db801-7d40-4ec4-95e6-4469c225858a,Giovanni Maria Spinola
24537,8df533e2-1ca5-4f8d-88ab-5dfd96782dd0,Giovanni Maria Lomellini q. Galeotto,Giovanni Maria Lomellini,—hasFather—>,24380,6ea235b1-b1d0-4fb8-992a-42eb337bcac0,Galeotto Lomellini
25703,95bd80c6-c86b-45d4-94da-be7b1426b15a,Giovanni Maria Spinola q. Benedetto,Giovanni Maria Spinola,—hasFather—>,25626,d3bf463f-8919-4afc-9025-8acc1b8c0228,Benedetto Spinola
25702,dc3db801-7d40-4ec4-95e6-4469c225858a,Giovanni Maria Spinola q. Luca,Giovanni Maria Spinola,—hasFather—>,25729,154cb2df-dbaf-4176-99d3-a9f2b4c77fe8,Luca Spinola
25397,b0ddd3f7-b06d-4962-be00-5f3a841f5f1f,Giovanni Odone q. Raffaele,Giovanni Odone,—hasFather—>,25400,91305345-73ef-45a8-9b34-94d20bce7ccf,Raffaele Odone
25579,1be7f7da-e556-4d84-8b56-37077aa38790,Giovanni Pietro Serra q. Paolo,Giovanni Pietro Serra,—hasFather—>,25580,ea8a8b8b-9294-466c-bae6-5cb88bdcfaca,Paolo Serra
24539,52bb2afd-118b-4209-a94e-2316b0123dd0,Giovanni Raffaele Lomellini q. Girolamo,Giovanni Raffaele Lomellini,—hasFather—>,24546,0af0667b-7877-4176-abba-0d28e83bb3c3,Girolamo Lomellini
25708,a290f159-4619-4208-82ed-085eac36ddd5,Giovanni Spinola di Lucoli q. Ambrogio,Giovanni Spinola di Lucoli,—hasFather—>,25601,229d2186-bc36-4155-be2a-3d1e187c7b2d,Ambrogio Spinola di Lucoli
25706,d64852dd-80a1-4c47-9124-06cb9ab2fdfb,Giovanni Spinola q. Battista,Giovanni Spinola,—hasFather—>,25620,f3b19686-f72e-4be0-8bf5-8ee02dcda3ba,Battista Spinola
25704,b2d25157-0077-41a7-b560-5edb4c14cbd1,Giovanni Spinola q. Oberto,Giovanni Spinola,—hasFather—>,25755,2f334d59-25b9-40fe-add8-2d240a852bae,Oberto Spinola
24540,c9ccf7fd-cabe-443a-a01a-49ebe35a8e4d,Giovanni Vincenzo Lomellini q. Nicolosio,Giovanni Vincenzo Lomellini,—hasFather—>,24908,4215c9ee-97e1-42bf-9111-5d061ce64770,Nicolosio Lomellini
25863,af7f7fad-bb8d-4fd0-b01a-99d44edba641,Giovanni Vivaldi q. Teramo,Giovanni Vivaldi,—hasFather—>,25884,bd89d316-d0f0-41c4-8a3f-22ea0fddaad8,Teramo Vivaldi
23127,56478253-10da-4226-b513-87ad3e087655,Girolamo Calvi q. Bartolommeo,Girolamo Calvi,—hasFather—>,23125,ca55a7bd-f876-464e-9ba9-00b294b5414e,Bartolommeo Calvi
23283,01ace0c4-2cdc-478d-8a0d-711dca32b2f8,Girolamo Cibo q. Davide,Girolamo Cibo,—hasFather—>,23282,ea308bad-b06e-4b99-9cd9-fbff9f9750ae,Davide Cibo
23393,a9e2cf39-b107-4aa0-9471-7099824c72e5,Girolamo Doria q. Agostino,Girolamo Doria,—hasFather—>,23327,c9f71f11-d853-43a8-a938-b409344261b1,Agostino Doria
23394,2e97bae6-5544-4c0f-8028-a26f2d6d42e2,Girolamo Doria q. Barnaba,Girolamo Doria,—hasFather—>,23343,5b760c5a-0aa2-489d-a591-a30195971a8a,Barnaba Doria
23482,6d7922c0-fa30-4997-be76-ee00b059ab86,Girolamo Fieschi q. Giovanni,Girolamo Fieschi,—hasFather—>,23481,ab2edf06-69c6-4149-a984-42bb80d80f85,Giovanni Fieschi
23685,4fbd8492-6fa1-4f77-9840-e22c4aff7e20,Girolamo Grimaldi Oliva q. Giorgio,Girolamo Grimaldi Oliva,—hasFather—>,23676,5119cc77-4e8c-4cf0-8da6-8c31e37c07cf,Giorgio Grimaldi Oliva
23780,4b09dc00-aacf-41f7-8235-967a548456a7,Girolamo Ittaliano q. Vincenzo,Girolamo Ittaliano,—hasFather—>,23811,e6fbd941-54ab-46ed-b70d-41c7542aa1c9,Vincenzo Ittaliano
23840,b890122c-f020-4843-9720-e1c0c2b594c0,Girolamo Lercari q. Idetto,Girolamo Lercari,—hasFather—>,23846,033f6762-2441-4d1c-88b7-83edc16e0e1f,Idetto Lercari
24561,91840a57-c80a-4d7d-bf57-0e6c037b5ac6,Girolamo Lomellini q. Agostino,Girolamo Lomellini,—hasFather—>,23892,014ae0aa-db22-4ef2-b76f-91dc7778be3f,Agostino Lomellini
24549,c1ce18d8-e8f5-43fc-a7f9-553620814d10,Girolamo Lomellini q. Bartolommeo,Girolamo Lomellini,—hasFather—>,24035,e65be042-d37d-4aef-929f-f5d11c137da7,Bartolommeo Lomellini
24553,e27add7f-8380-44a3-a492-242a819482b8,Girolamo Lomellini q. Battista,Girolamo Lomellini,—hasFather—>,24074,8428ead4-29e9-4a64-9128-e0f58c165c08,Battista Lomellini
24546,0af0667b-7877-4176-abba-0d28e83bb3c3,Girolamo Lomellini q. Benedetto,Girolamo Lomellini,—hasFather—>,24088,563288d8-efe6-46fd-8b70-9c443e339c41,Benedetto Lomellini
24560,402f3aa5-3477-4bad-8409-95c5a7ba5c66,Girolamo Lomellini q. Bernardo,Girolamo Lomellini,—hasFather—>,24108,bf7c26d3-f5f7-44ad-a712-ca6c7e9aa11b,Bernardo Lomellini
24541,938a13f9-d6a5-40d3-b176-fb34e100ed8f,Girolamo Lomellini q. Cosmo,Girolamo Lomellini,—hasFather—>,24234,9b855add-a4bb-4db6-b96c-1b3225677e79,Cosmo Lomellini
24548,b6ae1640-32d8-4ec9-b5a5-c3d5bcef1d85,Girolamo Lomellini q. Egidio,Girolamo Lomellini,—hasFather—>,24274,269574ec-063b-46b8-b8a9-74b48274ff06,Egidio Lomellini
24559,3e57fa70-dc83-4eae-97e3-7984915bcdca,Girolamo Lomellini q. Giorgio,Girolamo Lomellini,—hasFather—>,24457,7862657b-6be8-4b88-b137-8748dc0e5495,Giorgio Lomellini
24550,80457a1b-22dc-4bc6-844a-c9c26a24e131,Girolamo Lomellini q. Giovanni Battista,Girolamo Lomellini,—hasFather—>,24485,4cf226b9-b665-414a-863a-cd95006a7819,Giovanni Battista Lomellini
24558,195420c5-99b1-47e1-9857-2e9b89ec4ac8,Girolamo Lomellini q. Girolamo,Girolamo Lomellini,—hasFather—>,24559,3e57fa70-dc83-4eae-97e3-7984915bcdca,Girolamo Lomellini
24545,b57b2aad-423d-443f-973e-64ea60b8cffb,Girolamo Lomellini q. Giuliano,Girolamo Lomellini,—hasFather—>,24595,754894f5-af4a-4f39-b0fb-fa7c546207e3,Giuliano Lomellini
24555,9f02031a-e96d-4cac-9979-d481bcd15da2,Girolamo Lomellini q. Gregorio,Girolamo Lomellini,—hasFather—>,24613,0657f939-188f-4093-8f11-ba65b7c6deb1,Gregorio Lomellini
24557,8459ab6b-7e0b-4d08-80ba-08fbc76a39c4,Girolamo Lomellini q. Lodisio,Girolamo Lomellini,—hasFather—>,24676,038f77d2-a242-4eff-9842-00feb16a0b2b,Lodisio Lomellini
24544,defa59fa-561c-4231-810d-d8de3ee642e8,Girolamo Lomellini q. Lucchino,Girolamo Lomellini,—hasFather—>,24698,5e208823-daf1-4c24-9eef-8c416bb8b241,Lucchino Lomellini
24543,c1a47f86-f01b-4634-93e8-37ddafad5c65,Girolamo Lomellini q. Niccolò,Girolamo Lomellini,—hasFather—>,24892,353b8a1f-6014-41e4-8b64-352258d49469,Niccolò Lomellini
24552,04f09eed-bc9d-4be0-b61d-88f71dcbbcf6,Girolamo Lomellini q. Niccolò,Girolamo Lomellini,—hasFather—>,24878,b5a77b69-ef31-45b2-8880-2e147b0367e6,Niccolò Lomellini
24556,1f661f3f-157a-4e83-8ca8-43dadb29fa17,Girolamo Lomellini q. Niccolò,Girolamo Lomellini,—hasFather—>,24879,c8c05479-0cdd-4c48-9360-f417e3b79d8d,Niccolò Lomellini
24554,b4bd7499-b467-4f8a-8ce0-4d2654aabff0,Girolamo Lomellini q. Oberto,Girolamo Lomellini,—hasFather—>,24916,b7348bab-5c1e-40cf-b5a1-39f8ef5dbebe,Oberto Lomellini
24547,eed1529b-0217-4138-8ba9-ff5a68e7993c,Girolamo Lomellini q. Onorasco,Girolamo Lomellini,—hasFather—>,24929,6d080d9a-7d84-469a-9b4d-72f54c7b217b,Onorasco Lomellini
24542,f10edddd-52cd-4582-93df-cae58ad2cb4d,Girolamo Lomellini q. Paolo,Girolamo Lomellini,—hasFather—>,24962,ff70b892-918c-4889-a815-b87895e89dfe,Paolo Lomellini
24551,9fde1242-17e0-4b08-9aab-cb56c107924e,Girolamo Lomellini q. Tobia,Girolamo Lomellini,—hasFather—>,25157,b642d3b4-1f30-4f3f-8e5b-936cc9def585,Tobia Lomellini
25388,9e98d76f-9628-4e0c-9813-7a667a7e4228,Girolamo Negrone q. Gaspare,Girolamo Negrone,—hasFather—>,25386,ffa537f3-eaf8-4b2e-8c0e-9e3f08e93b61,Gaspare Negrone
25715,6a03d430-cff5-4a1e-9345-78334499c23e,Girolamo Spinola q. Dionisio,Girolamo Spinola,—hasFather—>,25651,db93151f-e5a8-4f73-9324-4e88cc91f801,Dionisio Spinola
25712,8fb17536-d9b9-40a8-b422-cb67d58b68a3,Girolamo Spinola q. Giacomo,Girolamo Spinola,—hasFather—>,25676,c714c9a1-df96-4e74-999c-391eb2340754,Giacomo Spinola
25710,49e46682-19e6-446c-99ab-de8f845149b3,Girolamo Spinola q. Giannotto,Girolamo Spinola,—hasFather—>,25677,a5b57945-0135-44cd-b208-d19c2a2d9599,Giannotto Spinola
25711,3336bbc0-66d2-4488-99a7-96ea95ce57c9,Girolamo Spinola q. Tommaso,Girolamo Spinola,—hasFather—>,25783,78333bb2-4d52-4b8d-bbc3-cc38ee15fad0,Tommaso Spinola
23070,29a91ac5-2592-4711-b342-d23823c0ecbf,Gironima Banchero q. Domenico,Gironima Banchero,—hasFather—>,23069,03fd1b5e-c760-439d-bed6-935f039de9ef,Domenico Banchero
23097,be7dbb5d-c151-4253-9e9e-2b3a48f7c962,Gironima Bianchi q. Pier Antonio,Gironima Bianchi,—hasFather—>,23102,f1423284-1a9c-4b38-b950-4ef13a91852e,Pier Antonio Bianchi
23206,c70cf9f9-a298-49b3-804b-a4e96939b64c,Gironima Cattaneo Mallone q. Luca,Gironima Cattaneo Mallone,—hasFather—>,23215,df0b30c5-bdad-4375-8b31-2b6d21f87dda,Luca Cattaneo Mallone
23257,90105f45-fa20-4f9d-adfd-027fda15f456,Gironima Centurione Cantelli q. Giuliano,Gironima Centurione Cantelli,—hasFather—>,23259,7865c67f-a823-4a03-83e9-4d99cd6f03ee,Giuliano Centurione Cantelli
23258,287c907a-a853-4b8f-aa91-4058793dfd70,Gironima Centurione Oltramarini q. Marco,Gironima Centurione Oltramarini,—hasFather—>,23265,d4f8dd5f-c7e6-4682-bcb2-935790f7282b,Marco Centurione Oltramarini
25218,725bd425-d3bb-4c67-bb6a-3deb20bf7031,Gironima de Loreto q. Tommaso de,Gironima de Loreto,—hasFather—>,25219,26c2ced3-297a-42fe-a8ad-3254d2e145ec,Tommaso de Loreto
23395,3f38c4cd-f982-42a1-bbd2-6f511c2e228c,Gironima Doria q. Agostino,Gironima Doria,—hasFather—>,23327,c9f71f11-d853-43a8-a938-b409344261b1,Agostino Doria
23396,085126a8-f3c5-4e96-bc5a-f77dffbaefb3,Gironima Doria q. Domenico Bartolommeo,Gironima Doria,—hasFather—>,23369,a9e601d3-dd65-4810-b548-fa7e0718ae35,Domenico Bartolommeo Doria
23483,1c16e949-db54-4f10-a2a0-8222a02f99b1,Gironima Fieschi q. Ettore,Gironima Fieschi,—hasFather—>,23472,6c4d3875-4ad6-40c4-8141-b5be9b4d2a10,Ettore Fieschi
23596,1ee8f425-cb0e-4dae-8deb-39b34bbaeb9d,Gironima Ghizolfi q. Donato,Gironima Ghizolfi,—hasFather—>,23594,bf143c08-9c8c-45a4-aac1-f47bf3f40bf3,Donato Ghizolfi
23841,1e32a940-c999-43f8-9bf4-bfab93bcf4c4,Gironima Lercari q. Goffredo,Gironima Lercari,—hasFather—>,23842,b757cfc2-cb2c-4c52-90bd-22d0deea8b12,Goffredo Lercari
24585,f4ce9770-2431-4f40-8a2f-3cae3fb939af,Gironima Lomellini q. Ambrogio,Gironima Lomellini,—hasFather—>,23912,09066f8e-a1b4-42da-95b2-82ccfe3835db,Ambrogio Lomellini
24562,17f48bbd-f42d-4741-bff2-9907da8a209d,Gironima Lomellini q. Baldassare,Gironima Lomellini,—hasFather—>,24010,4990db49-1500-47dd-8a97-0e86573ec128,Baldassare Lomellini
24571,4f7a073b-5551-4233-9f01-5ddd8991e3f2,Gironima Lomellini q. Battista,Gironima Lomellini,—hasFather—>,24071,3d758821-0ec2-4690-85ff-17af0d014510,Battista Lomellini
24574,1e792ee6-6c78-4a1d-8313-d81bacd4ec9f,Gironima Lomellini q. Carlo,Gironima Lomellini,—hasFather—>,24156,c9e9aa7c-2d99-4374-9ee3-74e6067b7c0f,Carlo Lomellini
24566,3499914f-6d43-4dae-ac9c-88ba83d2c677,Gironima Lomellini q. Daniele,Gironima Lomellini,—hasFather—>,24255,ca9bed30-38cd-462e-b4e4-33b0b96757d8,Daniele Lomellini
24564,adc71448-33fa-4807-a9e8-91f5187d55f8,Gironima Lomellini q. Filippo,Gironima Lomellini,—hasFather—>,24312,1f6533e3-5f0c-4c57-b5e3-71cd90f07497,Filippo Lomellini
24583,ae5172b7-8931-41e2-bfe5-a34cca6b2a64,Gironima Lomellini q. Filippo,Gironima Lomellini,—hasFather—>,24310,c7ebdb5c-5500-4f0a-8b31-a101c269b295,Filippo Lomellini
24573,f12f21cd-30f5-4251-bf29-4c1c45a3e840,Gironima Lomellini q. Filippo,Gironima Lomellini,—hasFather—>,24321,e2df4018-7bff-4757-a66b-7f88e837f5d9,Filippo Lomellini
24575,0f79d385-04b1-407b-8620-49965f384124,Gironima Lomellini q. Gherardo,Gironima Lomellini,—hasFather—>,24399,8444dccc-0a5e-4422-94f5-ece4f920a53e,Gherardo Lomellini
24567,c6ca4246-8a1a-4637-af1a-1f3d085affbf,Gironima Lomellini q. Giorgio,Gironima Lomellini,—hasFather—>,24450,e3a5cdb7-a9c4-4068-b45b-1e0011b92a7e,Giorgio Lomellini
24581,8cf89211-bb51-4740-9372-9932d0149883,Gironima Lomellini q. Giovanni Battista,Gironima Lomellini,—hasFather—>,24485,4cf226b9-b665-414a-863a-cd95006a7819,Giovanni Battista Lomellini
24584,aae5bd59-ed04-46c4-8aec-44c85b6d820e,Gironima Lomellini q. Giovanni Battista,Gironima Lomellini,—hasFather—>,24472,e695fd9f-7a32-43c7-8717-731ebe4124dc,Giovanni Battista Lomellini
24569,caa7ccc9-fa87-4a2c-be0c-f9c39949ad19,Gironima Lomellini q. Giovanni Battista,Gironima Lomellini,—hasFather—>,24494,f76b4228-f4ce-4073-9a2d-ae944476170f,Giovanni Battista Lomellini
24572,fbbd9140-beaf-4d96-b883-ef89f2598520,Gironima Lomellini q. Girolamo,Gironima Lomellini,—hasFather—>,24546,0af0667b-7877-4176-abba-0d28e83bb3c3,Girolamo Lomellini
24570,25d0553b-aa21-453d-a280-c899b76e6b53,Gironima Lomellini q. Giuliano,Gironima Lomellini,—hasFather—>,24595,754894f5-af4a-4f39-b0fb-fa7c546207e3,Giuliano Lomellini
24578,f5dbbb05-b04b-474a-bd60-cf5508227726,Gironima Lomellini q. Leonardo,Gironima Lomellini,—hasFather—>,24659,05f541cd-5e61-415e-8166-8bae6d59a44e,Leonardo Lomellini
24582,cbc27c1c-0a84-4de3-9b70-7158f08c88c0,Gironima Lomellini q. Lorenzo,Gironima Lomellini,—hasFather—>,24684,b7cffb20-684b-4c62-8c70-4f4e314cc716,Lorenzo Lomellini
24565,d56176c0-0836-4313-8ad9-69d0e445f634,Gironima Lomellini q. Martino,Gironima Lomellini,—hasFather—>,24835,203b7eb3-503c-40ce-9a31-fdf7bd1d1319,Martino Lomellini
24563,01351aa5-d6cd-485d-b0d5-b7f5b780d7b9,Gironima Lomellini q. Matteo,Gironima Lomellini,—hasFather—>,24841,b52a12f8-55a4-4bed-9b4d-4de92d6fef31,Matteo Lomellini
