omeka-IDsource,cidoc-crm:P149_is_identified_by,name_source,edge,cidoc-crm:P152_has_parent,targetID,name_target
24056,61fd59b7-6a05-4f68-9cc5-c6d54f5d40e8,Battina Lomellini,—hasMother—>,25241,6f2a7a97-912a-42f0-958f-3b6a14280836,Maddalena Maggiolo
24002,620c1026-7ee5-4b44-9099-f0942ba058c3,Babilano Lomellini,—hasMother—>,23036,6694b635-2ab0-452c-8619-4e84efe2ae7f,Odina —
24249,622e5065-5ae7-4ed5-b129-281bf2de0bde,Damiano Lomellini,—hasMother—>,25794,250aad66-fc1b-44fe-9553-c5df1d21a808,Margaritta Squarciafico
24123,6235c9fd-b74a-4864-9cca-4922a9d95e91,Bianca Lomellini,—hasMother—>,25845,266ed7a2-d79b-4e2e-b8dc-57a26bc0eb44,Argenta Vivaldi
23883,626ca1ff-3445-473b-8742-01250f3d807a,Agostino Lomellini,—hasMother—>,25613,15e92ece-63e6-4919-a511-1847805c2b4a,Barbara Spinola
23981,6277773f-45f8-48e3-8ccd-8444263a6c9e,Antoniotto Lomellini,—hasMother—>,23050,5c9d7cbf-dcab-4caa-99fc-672c97273134,Violante —
24315,628b7c52-45c3-4b5e-9eb4-be4d22507c10,Filippo Lomellini,—hasMother—>,23520,31015488-0162-4567-8ffe-eaa17717055d,Sobrana Garibaldi
23989,628cbee7-f487-41c8-83a9-b4993f5bf78e,Argenta Lomellini,—hasMother—>,23849,605db703-8ccd-42b1-aa80-10cdda923d7b,Luchina Lercari
23908,6303ba3e-5dc8-45eb-97e2-9e0df3c03198,Ambrogio Lomellini,—hasMother—>,23610,62db3d53-61a8-440b-9acc-8758eaa0396e,Valerana Giustiniani Longhi
24454,6338d52e-0112-463d-a75d-8589649a4672,Giorgio Lomellini,—hasMother—>,25326,fa6d489e-b325-448c-9770-c32ef872fdb2,Romanella de Marini
24379,634c1926-b402-42e8-8250-5589985dd00a,Galeazzo Lomellini,—hasMother—>,25795,a49e734c-4947-4e15-bc27-276bb349c30a,Maria Squarciafico
24406,637ad1ca-d4a9-4a41-bebb-d40f8cc99143,Giacomo Antonio Lomellini,—hasMother—>,23610,62db3d53-61a8-440b-9acc-8758eaa0396e,Valerana Giustiniani Longhi
24502,640c868e-38e2-425a-813d-323a3b3484fd,Giovanni Battista Lomellini,—hasMother—>,24731,1d9ddf68-2987-4dfb-a419-1f1a442c3d64,Luigia Lomellini
24289,6415df82-3208-4b32-81c5-e3324dd0ed04,Elisia Lomellini,—hasMother—>,25794,250aad66-fc1b-44fe-9553-c5df1d21a808,Margaritta Squarciafico
24930,645bbad5-41ec-423a-a42f-24b77bbe8afd,Opizio Lomellini,—hasMother—>,23364,b2b96b56-fbbe-4f0c-9e6d-7324c9df69df,Chiara Doria
23965,645bd30b-ef91-4ee6-a34e-2cc6828fabb8,Antonio Lomellini,—hasMother—>,23218,b20761a6-e68c-4a3a-9a26-d2c9a29e3fd8,Maddalena Cattaneo
24604,645c8dc0-18bc-4245-9303-6b20940837d3,Goffredo Lomellini,—hasMother—>,25771,43c16887-63e0-42d2-ad06-ba7c79a140af,Pometta Spinola
25072,64796865-2253-48ea-ab75-150a11ace802,Silvestro Lomellini,—hasMother—>,24066,48d56d19-d1c7-480c-a99c-22021d8b4dbc,Battina Lomellini
24477,64b8130f-6215-4891-8fb4-040cb2c533cb,Giovanni Battista Lomellini,—hasMother—>,23315,922e0f97-6693-4dfe-8ebc-7a0f520c69e2,— Crivelli della Spezia
23907,64d1de39-0034-40b8-b4fa-e23b50749a27,Ambrogio Lomellini,—hasMother—>,23353,39695fac-9ce5-402d-a1d7-1d65ae430125,Benedetta Doria
24140,654d9cc3-6491-4691-a864-73c8cd75e377,Brigida Lomellini,—hasMother—>,23559,78655b92-5326-487f-ad2b-e8614fb6def8,Isabella Gentile Pignoli
24642,658cf546-7cc9-4511-bae5-96fb4421ae1a,Isabella Lomellini,—hasMother—>,24787,18cfbddf-3826-4ef7-b367-a04e67cc325d,Maria Lomellini
24880,65c8d91a-1ccc-49f6-8474-488fd8f0cd66,Niccolò Lomellini,—hasMother—>,23994,8d49c1e6-14f0-41c7-92b9-4d03f8d4aef1,Argenta Lomellini
24075,65cc0881-83c9-467b-befe-266cc5847a0f,Battista Lomellini,—hasMother—>,24191,b14cdde7-ae80-4f80-8512-cf9047b1d655,Caterina Lomellini
24021,65ce1d60-ab64-4d27-b07c-e56f86abe2ac,Bartolommea Lomellini,—hasMother—>,25582,6d0607ed-42bd-4440-902d-9d2d653d8ad8,Bianca de Signori di Lagneto
24596,65d5fe18-52f4-4035-9a77-bc6eb7d01671,Giuliano Lomellini,—hasMother—>,23593,84c419fc-be6c-40bf-8cc7-b7e1acb8a06d,Caterina Ghizolfi
25122,6606920f-d445-4e94-af0f-852c135c45b1,Taddeo Lomellini,—hasMother—>,23106,314c8177-969d-4d4e-bc09-4c3e2712f468,Tommasina Boccaccio
25081,667d003d-da07-4f51-a385-1eed30194467,Simone Lomellini,—hasMother—>,25554,9707240b-da07-4d83-8690-812fb7a3359b,Tommasina Salvago
24982,668e325d-7519-4e9d-a552-a2c40aadddc4,Pellegra Lomellini,—hasMother—>,23242,6cae7248-fee1-421a-baba-4a0bfd2526f6,Bianca Centurione Becchignone
24971,66c04b26-c1d6-4a20-9cc4-6d3876ffb19b,Pasquale Lomellini,—hasMother—>,25639,7f19ec94-bcd1-49c0-8451-1b69d267559a,Chiara Spinola
24286,66e82522-2c13-44f4-8e0d-c465772d7213,Eliano Lomellini,—hasMother—>,23354,77c94fc6-a636-40d3-b5ad-9ff420296e74,Benedetta Doria
24651,67aec133-e8f8-4838-a2a2-a4e17d709a8c,Lazzaro Lomellini,—hasMother—>,25639,7f19ec94-bcd1-49c0-8451-1b69d267559a,Chiara Spinola
24402,67de3679-811e-489b-9c17-2c9f7486f8a9,Giacoba Lomellini,—hasMother—>,23658,bcb72d86-9750-4d58-a96b-21651c620521,Bianca Grimaldi de Castro
24590,68004009-3989-45ab-a0b9-6db4ae372c97,Giulia Lomellini,—hasMother—>,25428,d69a75c0-23f3-4ee1-be62-3aed32453797,Maria Pallavicini
25114,6816cb1c-3c7a-4c3e-95ee-5d9794276e9d,Stefano Lomellini,—hasMother—>,23520,31015488-0162-4567-8ffe-eaa17717055d,Sobrana Garibaldi
24785,68994ad6-961c-459d-afa2-2767366ed84a,Maria Lomellini,—hasMother—>,23381,ecd1b449-c46e-4606-9d90-a2ca7959a28d,Giacoba Doria
25147,68f3e18b-2b79-4352-a56e-62d64766d786,Teodora Lomellini,—hasMother—>,25146,832d4151-87e9-4916-b994-33080bb7b15b,Teodora Lomellini
24057,691e7053-c519-4299-ba6d-27a5d1a4d441,Battina Lomellini,—hasMother—>,25570,e0a0baf0-e603-4fe9-a9d2-efdf42a50d55,Isabella Scaglia
24025,693457bf-fe82-40c3-91ac-df1010f87582,Bartolommeo Lomellini,—hasMother—>,23029,e78beb8e-6df8-4f09-888d-a952742368a8,Margaritta —
24704,694b961a-4cab-4472-af65-3babd8b8819a,Luchetto Lomellini,—hasMother—>,24939,05ab32b3-aac9-4695-85eb-80e828a596ff,Orietta Lomellini
25205,69821a7b-3cd3-4ceb-9ba8-b6f8422213e2,Vincenzo Lomellini,—hasMother—>,22999,5e5a977e-9aef-4cd2-b697-556cbb136aa8,Argenta —
24788,699055ea-e9ce-4cbf-87e7-ba444d0f43f6,Maria Lomellini,—hasMother—>,25367,ecb86666-2282-4f46-9f05-a8cbf9430a39,Luchesia di Negro
24187,699df053-04fd-43b1-93e6-13be860b9019,Caterina Lomellini,—hasMother—>,23241,2463926e-01d9-41f5-9aa2-87f0f1b4ee55,Battina Centurione Oltramarini
24883,69b671d4-1374-4a0f-82da-e6d2863ad91f,Niccolò Lomellini,—hasMother—>,25745,147aeaa3-8e9d-4486-a097-098dff9f624a,Niccoletta Spinola
25044,69b7059d-22d1-49f7-8a45-12e25b609cac,Raffaele Lomellini,—hasMother—>,23041,635037b9-8368-4fbf-9f25-244324d656d3,Pietra —
24174,69d34aa7-f10c-4ace-9c4c-c3f510fd807b,Caterina Lomellini,—hasMother—>,24829,54f985fb-0109-45b9-965e-7a1f40ea89e9,Maria Lomellini
25014,69fcfb4c-f3c9-42ca-ad98-f1ecb71a74e0,Pier Gregorio Lomellini,—hasMother—>,23535,5ed3ead9-872a-49a6-9798-9eb4797dde4f,Battina Gentile Ricci
24264,6a4fa738-a609-4df6-a873-9251396ea79a,Domenico Lomellini,—hasMother—>,25878,57839e67-15ac-4d1b-a08b-b2478f7a3863,Peretta Vivaldi
24822,6a6d9bbb-65d0-4fd1-b255-2f33b5ade098,Maria Lomellini,—hasMother—>,23993,087b4932-fed1-4ef7-9500-0c8182edd1cc,Argenta Lomellini
24655,6a725934-2423-4d40-a8bd-ee0798fab680,Leonardo Lomellini,—hasMother—>,23016,2e85f439-99d1-4d3a-b90b-e518519ee836,Francisca —
24172,6ba1edcd-2247-4dae-829c-1c964b8bb1e2,Caterina Lomellini,—hasMother—>,23252,8019c711-b480-4f6f-92db-300acc35fa89,Franca Centurione Oltramarini
24820,6c07944a-c835-4f6e-9fe5-4fb7315c6284,Maria Lomellini,—hasMother—>,23616,5faf00eb-4891-4d7c-b3d3-99d988969347,Battina Grillo
24251,6c0fc125-2e4b-46d5-b74f-f2fdb54954f8,Damiano Lomellini,—hasMother—>,25326,fa6d489e-b325-448c-9770-c32ef872fdb2,Romanella de Marini
24722,6c368341-05c7-4c5a-a288-620806de1336,Luigia Lomellini,—hasMother—>,23244,3fc93356-33ed-46af-961a-1d9fb5bde070,Chiara Centurione
24956,6c76638a-97be-4cee-bb53-2294ade47cf7,Paola Lomellini,—hasMother—>,23241,2463926e-01d9-41f5-9aa2-87f0f1b4ee55,Battina Centurione Oltramarini
23939,6ccd00f9-ba0a-42b1-9c7f-57cfa24c1b14,Angelo Giovanni Lomellini,—hasMother—>,25264,2c838e09-9749-4226-945b-a38712411707,Maria de Mari
24527,6cedc89c-ca31-45d3-bf34-46332c2d2699,Giovanni Lomellini,—hasMother—>,23363,a9b9a97b-066c-4f41-a674-524c42e5c8fc,Chiara Doria
24160,6cefb6e2-9e59-47dc-89b0-0416acc657df,Carlo Lomellini,—hasMother—>,24462,558a5e5f-f493-4035-8017-347865c109d0,Giovanna Lomellini
24929,6d080d9a-7d84-469a-9b4d-72f54c7b217b,Onorasco Lomellini,—hasMother—>,25788,fbf215d4-8810-4a70-920d-ce15ce61b6b1,Battina Squarciafico
24734,6d1070e9-f9ea-47fe-9a9e-dbcbd9b2c172,Maddalena Lomellini,—hasMother—>,25740,0818d587-9bf5-487a-9035-7cc389b6a012,Mariola Spinola
24729,6d155aaa-3aed-4d2e-a373-ba352d101bfc,Luigia Lomellini,—hasMother—>,23253,fa7dd5dc-71fe-4ff2-b300-063ce827afa6,Francisca Centurione Cantelli
24856,6d312912-5647-4cb9-9af9-5ad010edaacb,Morvello Lomellini,—hasMother—>,24261,abb9d253-bab7-498f-9e74-6d605f8bdd65,Despina Lomellini
24067,6d320be8-1b52-4089-80d8-e00115d25c4c,Battina Lomellini,—hasMother—>,25795,a49e734c-4947-4e15-bc27-276bb349c30a,Maria Squarciafico
25058,6d41fb25-37f4-4a9e-ae40-d15e574cbf6f,Salvagia Lomellini,—hasMother—>,23821,b44a3d30-5a8b-4d74-8635-a9984298bc00,Ginevra Leccavello
25226,6dff2343-3e35-43e5-ba7a-7a03be7ec9e8,Bartolommea da Lumbello,—hasMother—>,23175,f16e51dd-6f62-4887-9dfd-fb888f9c9df4,Giacoba Cartagenia
24380,6ea235b1-b1d0-4fb8-992a-42eb337bcac0,Galeotto Lomellini,—hasMother—>,23821,b44a3d30-5a8b-4d74-8635-a9984298bc00,Ginevra Leccavello
24048,6eb16ca6-5a9d-4387-9c2e-40aa95f96453,Battina Lomellini,—hasMother—>,25326,fa6d489e-b325-448c-9770-c32ef872fdb2,Romanella de Marini
24528,6eb52aac-0008-4a6e-9492-aa9df4f86b40,Giovanni Lomellini,—hasMother—>,24155,c08335fe-9227-4fb5-874a-a8e43795e0a4,Caracosa Lomellini
25187,6ece5792-cc90-46c0-b9b5-47ba6c696d0e,Triadano Lomellini,—hasMother—>,25582,6d0607ed-42bd-4440-902d-9d2d653d8ad8,Bianca de Signori di Lagneto
24509,6efa8a17-b4c3-4405-8656-c78793e4f832,Giovanni Francesco Lomellini,—hasMother—>,25337,9d5d1cd9-037d-4d0e-9d76-fa2d27a806bb,Giacoba Maruffo
24111,6f74382f-ba8b-4037-9300-9da5c51decc8,Bernardo Lomellini,—hasMother—>,24825,d7f0b9c2-2160-49b5-960e-f22b3654709d,Maria Lomellini
24311,7000b0d9-8abb-4784-9476-6838ce10cf95,Filippo Lomellini,—hasMother—>,25095,79ede81f-f6fe-44dc-8c99-3ea2df501dfb,Sobrana Lomellini
25042,701ad271-951f-4d59-8f8a-63fba1881cce,Prospero Lomellini,—hasMother—>,23606,f4ad5a40-509b-4598-bcaf-30dce9cc86a1,Limbania Giustiniani
24281,7035e304-69a1-44b3-8ce6-6be8f2ea5c06,Eliana Lomellini,—hasMother—>,23298,77700862-e18d-4012-a896-951fa291b9fc,Selvagia Cicala
24927,704cc0a9-2c65-4872-89c6-b992e42ad33a,Onofrio Lomellini,—hasMother—>,23071,982472cc-4af6-425d-8b4e-600c13312ee9,Caterina Barbavaria
24924,70980139-891e-4d8c-98f2-e30381130305,Oliverio Lomellini,—hasMother—>,24191,b14cdde7-ae80-4f80-8512-cf9047b1d655,Caterina Lomellini
24143,7125ce06-5197-4027-ae69-e4a90f043b49,Brigida Lomellini,—hasMother—>,23596,1ee8f425-cb0e-4dae-8deb-39b34bbaeb9d,Gironima Ghizolfi
24715,715ec493-3836-4617-a63f-3cb4f26c824b,Lucia Lomellini,—hasMother—>,25632,32e19400-3fc6-4096-9c52-1b4e5b032e9d,Caterina Spinola
25031,71dadfd3-dc97-491a-ad5c-9f7bea6c5c8f,Pietro Lomellini,—hasMother—>,25264,2c838e09-9749-4226-945b-a38712411707,Maria de Mari
24285,72222fa4-531e-42ae-b258-d0e1c84f9c21,Eliano Lomellini,—hasMother—>,25740,0818d587-9bf5-487a-9035-7cc389b6a012,Mariola Spinola
24300,72475185-b801-4ef6-afef-c63bd9896a62,Fabiano Lomellini,—hasMother—>,25487,62d98c61-b3eb-42d8-b88b-fa15505da08a,Moisia Pinelli
24707,72606ed7-8d16-4cb8-bb9f-5907a2a015cf,Luchina Lomellini,—hasMother—>,24734,6d1070e9-f9ea-47fe-9a9e-dbcbd9b2c172,Maddalena Lomellini
25136,729ea3b3-5e89-44a6-80ef-34616229b329,Teodora Lomellini,—hasMother—>,25097,3d757e85-1a84-4256-b058-4c0b8a7cc21c,Sobrana Lomellini
24646,72d211a6-2e45-42e4-aa97-e9cf2b875908,Lanfranco Lomellini,—hasMother—>,23106,314c8177-969d-4d4e-bc09-4c3e2712f468,Tommasina Boccaccio
25104,72d841ed-5d5b-4b39-adff-6b221e8a6475,Sorleone Lomellini,—hasMother—>,24146,c4251f93-0623-4673-b490-7542ee91340f,Brigida Lomellini
24101,73612254-46a3-4eb7-8917-a5bd03260f06,Benedetto Lomellini,—hasMother—>,22996,63d5fab1-c8b3-46ba-9c1e-5c3b94731e97,Angela —
25129,73774755-584f-4c7a-94cd-5c90764f2217,Teodora Lomellini,—hasMother—>,25336,87b283e1-22c7-4b53-9f69-3a60e69ca122,Francisca Maruffo
25149,73e6b294-1ca4-4687-9748-73790e29ffb0,Teramo Lomellini,—hasMother—>,23211,4e717e8d-ec0b-4a0b-bfb2-60b292af4ce4,Linò Cattaneo
24614,73f8e431-167c-4b3f-9a30-cd2ea7f32391,Gregorio Lomellini,—hasMother—>,24937,7bae2620-0b9a-405d-8257-566c1600edfa,Orietta Lomellini
24877,743da6cc-b96f-4bb5-93bb-7acad119fea3,Niccolò Lomellini,—hasMother—>,23038,71ef6995-d100-4c94-a69d-77ab81f4e12b,Orietta —
25217,74a54892-e2b0-4473-81ea-2145962262ed,Vittoria Lomellini,—hasMother—>,24054,9c6505a0-696b-415b-ae4b-c12f19fd3a69,Battina Lomellini
25125,74f0000e-3ddd-49d9-ab93-31cf3877ee83,Teodora Lomellini,—hasMother—>,23021,14c007a3-fd30-40cc-b1dd-174dd9d7aef8,Isabella —
24605,753e8caf-fdf3-4a07-bccf-577eb1d0ebda,Goffredo Lomellini,—hasMother—>,25375,323f177a-2bf3-4c86-9120-fd883f493288,Teodora di Negro
25185,75450f9d-4522-4498-bb62-e0e2b83d75dc,Triadano Lomellini,—hasMother—>,24668,a8ec4a55-2066-48f8-bf8d-67625bfcd564,Linò Lomellini
24595,754894f5-af4a-4f39-b0fb-fa7c546207e3,Giuliano Lomellini,—hasMother—>,25870,df6a75ae-5490-49cd-a929-45cb577a7ec0,Maddalena Vivaldi
24157,7603d0e5-53f1-4b11-ba9a-07db0a9d5d38,Carlo Lomellini,—hasMother—>,25330,7e015b39-5bcd-4693-bf4c-c3d9ea2ccb32,Susanna de Marini
24764,7646c30f-224d-4d75-969e-effe58acc3a7,Margaritta Lomellini,—hasMother—>,23993,087b4932-fed1-4ef7-9500-0c8182edd1cc,Argenta Lomellini
24940,76b9d3a7-d9d4-40f1-be5d-11a58e85c318,Orietta Lomellini,—hasMother—>,23439,89fbfe19-b532-43d9-848b-08fbe53c7897,Susanna Doria
25189,76dc5b66-25d5-4e8d-889d-54c75f9fe3e2,Ughetto Lomellini,—hasMother—>,23018,3e99b304-3f0c-42bf-a7fc-09ca188b36a4,Giulia —
24346,76fe1066-905f-4695-9d01-d0a34d351313,Francesco Lomellini,—hasMother—>,25370,8b96c638-79de-44a6-b0c6-cd3576b25630,Maria di Negro
24776,7720ce8d-89d5-475a-882c-21b6c607ec8b,Maria Lomellini,—hasMother—>,23841,1e32a940-c999-43f8-9bf4-bfab93bcf4c4,Gironima Lercari
25194,7774339c-af18-4272-8cd4-c1aa3f4939de,Valerano Lomellini,—hasMother—>,22999,5e5a977e-9aef-4cd2-b697-556cbb136aa8,Argenta —
24457,7862657b-6be8-4b88-b137-8748dc0e5495,Giorgio Lomellini,—hasMother—>,23025,33080be5-40fc-43f0-b182-3aaa2a484585,Luchina —
23971,78795aa5-62bc-4212-a531-7e97eefa2218,Antonio Lomellini,—hasMother—>,25293,19a2f7b3-6ad6-4bf4-8f7d-0beb7f1fabf3,Caterina de Marini
25235,78d77e1b-e323-4c7b-8a02-794bf9066231,Ogerio da Lumbello,—hasMother—>,23175,f16e51dd-6f62-4887-9dfd-fb888f9c9df4,Giacoba Cartagenia
24900,792447de-2dcd-4f77-97d0-0391fed3f2df,Niccolosia Lomellini,—hasMother—>,23620,5d13c7bf-cf75-4f89-81c4-46cb1e927c04,Francisca Grillo
24881,79247ccd-1bd8-4fb1-be69-3988c91b9edc,Niccolò Lomellini,—hasMother—>,23363,a9b9a97b-066c-4f41-a674-524c42e5c8fc,Chiara Doria
25002,792995d8-3c9f-4e80-aa42-67a15ccb81a9,Peretta Lomellini,—hasMother—>,23656,5aba82b9-b3fc-423a-9179-fb52995e7a30,Battina Grimaldi Oliva
24666,798146e0-4c98-4d5b-ab93-cec1807fb53f,Limbania Lomellini,—hasMother—>,25343,742f255d-2828-4b93-af60-671792739d3e,Pietra Maruffo
24224,79995c6e-7208-4921-95de-a5a176b8a61c,Claudia Lomellini,—hasMother—>,23203,4d159acf-21f7-445c-9fe9-f4a408eb6d7d,Ginevra Cattaneo
24062,79c43af4-a822-4c36-9308-7aacd5e7cdec,Battina Lomellini,—hasMother—>,23655,ccfc3b66-feb7-447a-9645-df6bec7e0100,Bartolommea Grimaldi Cebà
24521,79cd7bfc-0d01-4973-8586-847e6121be9b,Giovanni Lomellini,—hasMother—>,23413,dcad4e0b-e660-45a7-82ac-02d274890b69,Maria Doria
24292,79d124aa-489f-4a8c-b3ea-84a02cd3ddc9,Emanuele Lomellini,—hasMother—>,23025,33080be5-40fc-43f0-b182-3aaa2a484585,Luchina —
25095,79ede81f-f6fe-44dc-8c99-3ea2df501dfb,Sobrana Lomellini,—hasMother—>,25552,fb844a13-42fb-43c8-ad5b-e45026972d4e,Selvagia Salvago
24725,7a0b619b-062e-4510-982f-754d5095d440,Luigia Lomellini,—hasMother—>,25399,faffebcb-1164-43b0-8c1b-4943cfc1e81b,Maria Odone
24161,7a4d02a0-0bed-448e-8e60-c6ff0f8bf7d3,Carlo Lomellini,—hasMother—>,23241,2463926e-01d9-41f5-9aa2-87f0f1b4ee55,Battina Centurione Oltramarini
24970,7a615c4f-b7e8-41d8-bf68-d934a905b111,Pasquale Lomellini,—hasMother—>,23671,6477fe20-a1f6-4256-9d78-8b5403e8227e,Francisca Grimaldi Oliva
24396,7abf2baf-19f3-4cf0-8763-12b363e212f6,Gherardo Lomellini,—hasMother—>,24932,b741c8c4-7adf-4f96-b58d-e8800f595210,Orietta Lomellini
24677,7acbdb84-7c10-4391-b543-0c83f898350e,Lodisio Lomellini,—hasMother—>,23166,a0f34a06-1f43-4b63-ac5e-79b436270367,Pometta de Carli
24746,7b047f84-0b6a-4488-b823-58b94ffeb417,Maddalena Lomellini,—hasMother—>,25767,1311bb60-1a88-4106-a9d7-5cb2b5fe115e,Pellina Spinola
24324,7b081d85-01ec-413f-ba73-1af0e1721335,Franca Lomellini,—hasMother—>,23849,605db703-8ccd-42b1-aa80-10cdda923d7b,Luchina Lercari
24804,7b1025bf-6d14-42b2-af32-87351cafed0b,Maria Lomellini,—hasMother—>,23243,3c350e78-65b8-4ccf-9f14-3a04ae4a58a3,Bianca Centurione Cantelli
24663,7b420cef-7ce8-487c-853c-d855b0b65122,Leonello Lomellini,—hasMother—>,25375,323f177a-2bf3-4c86-9120-fd883f493288,Teodora di Negro
24949,7b48f679-e8ee-46e4-98c5-377d29545c00,Ottobono Lomellini,—hasMother—>,23729,594748a8-9964-412e-b80a-19de1e41c0be,Cecilia Imperiale
23923,7b76aaae-4763-4310-a8a8-5fc2aac120ad,Andrea Lomellini,—hasMother—>,25375,323f177a-2bf3-4c86-9120-fd883f493288,Teodora di Negro
25102,7b909895-ccc0-44b3-b3f8-16155d7feabb,Sorleone Lomellini,—hasMother—>,23821,b44a3d30-5a8b-4d74-8635-a9984298bc00,Ginevra Leccavello
24937,7bae2620-0b9a-405d-8257-566c1600edfa,Orietta Lomellini,—hasMother—>,23821,b44a3d30-5a8b-4d74-8635-a9984298bc00,Ginevra Leccavello
23889,7bc172b6-8b9d-495a-a19f-e5059d5f4a2b,Agostino Lomellini,—hasMother—>,25471,5ccc6f4e-d50d-4574-a06c-c12a2a2b31fa,Caterina Pinelli Ardimenti
24650,7bc999e0-8907-4849-9227-4b0cbe754be8,Lazzaro Lomellini,—hasMother—>,25680,31af271d-9797-4a67-94ec-54c4d823f77c,Ginevra Spinola
25174,7bcd5705-a332-4788-967a-8af4c000e356,Tommaso Lomellini,—hasMother—>,25554,9707240b-da07-4d83-8690-812fb7a3359b,Tommasina Salvago
23914,7bcd861a-b348-49de-aa25-dcad1e172891,Ambrogio Lomellini,—hasMother—>,23022,a3602b87-b753-4c97-be3c-4a0fe22422e4,Isabella —
24299,7be78681-dba3-4771-9c7c-48207d7168d0,Fabiano Lomellini,—hasMother—>,24261,abb9d253-bab7-498f-9e74-6d605f8bdd65,Despina Lomellini
24227,7c08fbfe-e762-419a-b1e1-406d16216421,Corrado Lomellini,—hasMother—>,23016,2e85f439-99d1-4d3a-b90b-e518519ee836,Francisca —
24383,7c74cf7d-88d9-4095-a47f-a60b767eb821,Galeotto Lomellini,—hasMother—>,23166,a0f34a06-1f43-4b63-ac5e-79b436270367,Pometta de Carli
24479,7c9612a3-193e-4cf8-8c23-6ad7505a142d,Giovanni Battista Lomellini,—hasMother—>,25770,6af85ecd-4da7-4c38-a572-21734095a4d4,Pomellina Spinola
25178,7c9e3ef5-cf67-4fc6-823a-b8894634c1fa,Tommaso Lomellini,—hasMother—>,25885,fb808123-abc2-4af1-9e2c-713a454e8640,Violante Vivaldi
24761,7d19e5b6-be90-4642-ab11-d1d169641b0d,Margaritta Lomellini,—hasMother—>,23109,adf741f3-89df-4728-881a-437e5d60a83b,Teodora de Bosco
24336,7d7b2135-3d0a-4070-92b5-bfbb852804b1,Francesco Lomellini,—hasMother—>,25376,e1df58fa-6baf-4a22-b2c4-464fe8721fa4,Tobietta di Negro
24495,7d95e1dc-da89-4959-b6a0-ee65803a8c13,Giovanni Battista Lomellini,—hasMother—>,24404,179f2c2d-cfad-4f04-a34c-c545ecfdaa81,Giacoba Lomellini
24910,7d97a383-675d-4cc9-87e7-188c5788d881,Novella Lomellini,—hasMother—>,23532,7db4cd87-c299-40dc-903b-14fa4f138fe1,Argenta Gentile
24442,7da195ad-fd87-4e82-bbbf-6e799fe039b2,Ginevra Lomellini,—hasMother—>,23629,7b14e228-ae72-426e-968e-4b0838562569,Isabella Grillo
24849,7db2ea3e-31b5-4781-9fc6-b1b7e54b34c6,Michele Lomellini,—hasMother—>,25738,8bff2fda-fcd5-4bee-bdad-a970c5897828,Maria Spinola
23935,7de1ccfa-9f75-483c-b7a7-f00724a79c8b,Andreolo Lomellini,—hasMother—>,25828,a6934968-a47e-45ac-b0b9-908eb4343b27,Orietta Usodimare
24811,7e84c186-9a81-427d-82a4-5d2107b3c3c3,Maria Lomellini,—hasMother—>,25828,a6934968-a47e-45ac-b0b9-908eb4343b27,Orietta Usodimare
25093,7ea359e3-2add-4290-9be3-4c2ab53fb5eb,Sobrana Lomellini,—hasMother—>,25285,cd7b1554-f53c-4395-b14f-a36688425865,Aranetta de Marini
25627,7f12340b-aa95-429e-89c9-39b82f7aa528,Bernardo Spinola,—hasMother—>,25067,7a213d84-b1c1-4965-8ae0-cfaa71ba5d3d,Selvagia Lomellini
24611,7f570e4f-7d10-4375-b684-d63d1d454ad5,Gregorio Lomellini,—hasMother—>,23931,9ce474cf-76c9-45f3-b6e8-08413fd09ff6,Andreola Lomellini
24252,7f9d68e1-af44-4684-968f-fbd82723587e,Damiano Lomellini,—hasMother—>,25381,5f4bb0a9-b4e1-4a38-bc23-7c3d0e97c2e4,Caterina Negrone
24957,7fd751ff-b96f-4217-9397-1166aa107309,Paolo Lomellini,—hasMother—>,23050,5c9d7cbf-dcab-4caa-99fc-672c97273134,Violante —
24759,8035f718-81a8-439d-a417-9cc7696c705d,Margaritta Lomellini,—hasMother—>,25878,57839e67-15ac-4d1b-a08b-b2478f7a3863,Peretta Vivaldi
24550,80457a1b-22dc-4bc6-844a-c9c26a24e131,Girolamo Lomellini,—hasMother—>,25742,2572e1d7-8a62-4ccd-a0c3-2e6f4e508c1b,Moisetta Spinola
24400,80471067-cdcb-42ba-8e79-190c940eb157,Gherardo Lomellini,—hasMother—>,25795,a49e734c-4947-4e15-bc27-276bb349c30a,Maria Squarciafico
24421,8153b173-e170-4073-858d-6bff489e96bb,Giacomo Lomellini,—hasMother—>,23606,f4ad5a40-509b-4598-bcaf-30dce9cc86a1,Limbania Giustiniani
24736,819ebd60-e24c-4cf0-8d2e-527e82407916,Maddalena Lomellini,—hasMother—>,23133,6db335df-3f6c-4d43-b95b-ae7c96ad318e,Peretta Calvi
23873,81e1abae-278f-4c5c-9290-a26d4f9f02ec,Agamennone Lomellini,—hasMother—>,23021,14c007a3-fd30-40cc-b1dd-174dd9d7aef8,Isabella —
24671,81ebd061-5854-4647-b149-aac590873645,Lionetta Lomellini,—hasMother—>,24774,fe0d3d8a-79db-4770-973e-634061b9ebdf,Maria Lomellini
24763,82278ea5-2d98-4fcb-affb-0ee4eaff59fb,Margaritta Lomellini,—hasMother—>,25606,3918a8ed-3761-4ed7-99a2-6a3f58c999bd,Andreola Spinola
