cidoc-crm:P143_joined,targetID,edgeHusband,omeka-SRCID,cidoc-crm:P149_is_identified_by,targetName
23418,e762e0b6-0d4c-4985-96c3-38727b8d45a9,—marriedTo—>,24122,58b24c9c-ab4f-45ce-9a5a-41b713d5ec8f,
25527,e8237a4d-9717-4949-b0fb-c87338457938,—marriedTo—>,24634,073a0452-d0e3-4564-b994-ab08bb46fd8b,
23692,e86c71e3-62d7-49a4-b65a-6f5c859c0f6b,—marriedTo—>,24783,99205b67-23f6-43ef-b1dd-c4e4864cdbb8,
24005,e89876a3-f461-4579-a196-7d1d92d2309b,—marriedTo—>,23153,5e85e5a9-9603-432d-9ae4-e8027238e38f,
25220,e9e55e7a-4fe6-4793-a562-a497c086a742,—marriedTo—>,24238,d86518d1-fccb-4891-bf8c-6ad0a407d432,
23600,eaa2cdbd-c39a-4af9-ab65-1d37f4817eca,—marriedTo—>,24671,81ebd061-5854-4647-b149-aac590873645,
23823,eaeeda24-ab84-495d-bb3d-a7d5d8ed1306,—marriedTo—>,24764,7646c30f-224d-4d75-969e-effe58acc3a7,
24371,ebe78b8e-2bf0-493a-9a54-ff23e708c52b,—marriedTo—>,25817,186548c5-c0c6-4643-a0eb-a0fbe982d4fd,
24371,ebe78b8e-2bf0-493a-9a54-ff23e708c52b,—marriedTo—>,23191,4741530e-b56b-46d2-9357-80a4e1ccb027,
25880,ec28dbf9-f652-4e68-8479-96b7da65e091,—marriedTo—>,25207,2d5888c2-c949-485f-8725-2382f77b8cea,
24894,ec350a11-882e-4ffe-8058-af0067fad526,—marriedTo—>,23634,8d5a2b66-4c12-4d33-b417-e0c85eb61558,
25873,ed0a1ff7-d535-4e48-b9d6-00fb23504677,—marriedTo—>,23791,be03862d-7a98-4c95-aaea-ebc3d0842fa4,
23864,ed55d145-a99b-4806-bd4e-ea12723c2dcf,—marriedTo—>,24216,eaf77e7a-8b9e-4efa-a37d-26828f391e30,
25468,ef1ea5d9-63c0-43d6-b6ad-3a3e1cad7aeb,—marriedTo—>,24447,5dbeb818-c0a4-4025-a9c0-a1da9b63d223,
25291,ef24a239-05e5-4d82-97fd-890c5f06aeb4,—marriedTo—>,24938,da6b4711-1403-4425-bdca-a0e042184614,
25888,ef5d0ad2-24dd-4622-b4eb-229dff076993,—marriedTo—>,25039,591bbbce-0063-4d76-9313-4cd06fafcabd,
23732,f0285d81-e633-404b-bc00-4bd84538c28e,—marriedTo—>,24786,8896ddba-292f-45d5-930f-1a9a422e69b5,
25035,f04128ca-f33d-4c1b-94fb-14bb23a3c8c2,—marriedTo—>,23737,7d8fe1e2-77f9-462f-8dec-2f552abb436b,
25035,f04128ca-f33d-4c1b-94fb-14bb23a3c8c2,—marriedTo—>,23694,cad802cb-6d3d-4393-abdd-1bfae94155f8,
24542,f10edddd-52cd-4582-93df-cae58ad2cb4d,—marriedTo—>,25438,02e37316-3a4b-435c-a0a9-aa23e0b7c025,
24542,f10edddd-52cd-4582-93df-cae58ad2cb4d,—marriedTo—>,24365,07643c14-43da-4ecd-861a-f8620f59f594,
24100,f18878e3-d4f6-4ef2-b9a4-40566f6d6617,—marriedTo—>,24084,bc879450-eb65-4fe2-a817-75278ebdd8f0,
23024,f19bf547-487b-4b91-93c6-95483b41c993,—marriedTo—>,24190,bc92b2be-d096-40ba-b8ee-6e96bef0a6bc,
23256,f21921fc-d15f-485d-a145-b74fe55e6cd4,—marriedTo—>,25021,915b8e3d-86c2-431e-b016-0635f730435d,
23275,f30a3db7-e201-443b-a378-74ae052bda16,—marriedTo—>,25199,fc244078-3458-40c3-a73f-618f314901f0,
24011,f361464b-873d-4eb1-9f42-66f54dbcbb3c,—marriedTo—>,23036,6694b635-2ab0-452c-8619-4e84efe2ae7f,
24011,f361464b-873d-4eb1-9f42-66f54dbcbb3c,—marriedTo—>,23673,3d974447-c1ff-4f0d-8276-1494a9d14cdf,
23146,f3fe8d3f-09e6-429f-afe8-7f7b6d5291bb,—marriedTo—>,25717,0d666197-b78c-4626-9369-3ed943da7d34,
23199,f451e2f6-c6bd-49f7-9bd9-7ebada821860,—marriedTo—>,24593,90c089d1-791a-46be-acd5-41bc8d1301b3,
24680,f46e3088-9f1d-4d0d-a8c0-d00373b46717,—marriedTo—>,23160,ea178f35-8814-46e0-b8b0-a2cde5badbea,
25578,f4e87e39-b0f4-4c94-a20f-5a4ae7c58101,—marriedTo—>,23948,56b8b21d-cc59-4ed3-a8cc-364fa02db7a8,
24375,f4eac4e8-3bcf-40c7-9718-f0f4b86c69a0,—marriedTo—>,23016,2e85f439-99d1-4d3a-b90b-e518519ee836,
25277,f554ea81-5a81-41e7-b6d8-0a08de92a0f7,—marriedTo—>,25275,0a755ced-7e64-425a-b868-662cb5dd0780,
24919,f5d504e7-7dfe-4345-8413-c947e04942a8,—marriedTo—>,23675,6f108413-84c6-4d40-8b75-97d4fe54a766,
23921,f5e51b02-7f30-4ca6-b5cf-bca82d36ca4e,—marriedTo—>,23592,d7ebe35e-c648-4e6d-b716-8dd38f0b7944,
23357,f60f83dc-a4a4-49e5-8ac3-8f38ae407696,—marriedTo—>,24975,a24b279f-dd17-4839-b7af-b4eab4e0268f,
23172,f6d9af94-125f-4960-9b10-dd5b53549800,—marriedTo—>,25019,0f70c654-339a-4f88-8b9c-cf585fc41abe,
23769,f73007db-d5b2-42c5-91a2-e239ec897e18,—marriedTo—>,23099,ae9e343b-54f8-418d-9ec9-bae0b3396918,
24749,f75a14af-9e32-4e8a-8029-0615033fc37f,—marriedTo—>,23075,71760824-7560-4f3a-83db-ba5a00c2ce89,
24472,f76b4228-f4ce-4073-9a2d-ae944476170f,—marriedTo—>,23994,8d49c1e6-14f0-41c7-92b9-4d03f8d4aef1,
23718,f78010aa-38b1-4296-bb6c-e0a854466a20,—marriedTo—>,24147,df903e65-d760-4fc0-87e7-924291ba3b3f,
25084,f80be426-53bd-4a9c-85df-9580bd4dbf20,—marriedTo—>,23051,a2abfc4f-e83b-40bb-9e25-021101767ee9,
23306,f81662cd-9e2d-4baf-9cb9-fb53c1e74eb7,—marriedTo—>,24373,c949354b-2623-4ee1-ace2-1ef06519096a,
25851,f866a727-6c4e-4284-96a1-7efb686e097b,—marriedTo—>,24630,3e3a05f9-33f7-42cd-b505-8ebf511014f8,
24503,f8791d2a-6e2e-4c7a-866d-a0c821f68c54,—marriedTo—>,25816,868a0092-6352-4d4b-95f3-959b7e619b6e,
24872,f931942c-71c7-418b-9699-f8362cd4c875,—marriedTo—>,23015,d8aef0d5-01ff-4ad1-b13c-bdc800459b0d,
23337,f95cb426-fcd5-4f36-8a79-d3bee887864d,—marriedTo—>,24211,af389987-98cd-4c39-8062-ef0a0c4cb621,
24425,f971d052-775d-441e-8a1d-4123c22e8cc1,—marriedTo—>,25494,53fcbf3a-939e-4fd2-8704-1309bf49ace3,
24425,f971d052-775d-441e-8a1d-4123c22e8cc1,—marriedTo—>,23633,15e92ece-63e6-4919-a511-1847805c2b4a,
24425,f971d052-775d-441e-8a1d-4123c22e8cc1,—marriedTo—>,25766,69cc96dc-bbf3-4f3a-afa4-980486a92e5d,
24425,f971d052-775d-441e-8a1d-4123c22e8cc1,—marriedTo—>,25613,b0740fc4-cc9e-4f21-835a-c6665f3c0f3e,
24225,f9f5d5ed-5bbb-4a87-abb6-22fe1e98073c,—marriedTo—>,25354,d6c62709-025f-4d5e-8158-bf53261eb628,
24296,faad4b42-bdb2-4b04-a090-8399b7839b2c,—marriedTo—>,25095,79ede81f-f6fe-44dc-8c99-3ea2df501dfb,
25695,fad24a1b-c53b-4965-88e6-1490a357641f,—marriedTo—>,24776,7720ce8d-89d5-475a-882c-21b6c607ec8b,
25234,fadebe02-ff24-43ce-90d4-9ad2d040a377,—marriedTo—>,23001,f10b1446-eda1-4eb8-8443-7c1cef76d2b8,
25760,fafb7ad6-c04b-437f-99d0-5f2e08963fbd,—marriedTo—>,25063,b1f65f82-2b41-40d2-8c12-d80fce0def49,
25344,fb3ea72d-6e64-40f8-a6fe-6d44abe058bf,—marriedTo—>,24184,5ac8fbf0-ec9a-472a-bdc6-a2039b1e5bb1,
23081,fb3f55ac-052d-4ccd-b536-1577b5f46075,—marriedTo—>,23868,8de135e8-9786-40ed-b638-182c9012f2ec,
23164,fb4e2a4f-b12e-4d35-bf7f-80792120bb51,—marriedTo—>,24565,d56176c0-0836-4313-8ad9-69d0e445f634,
25820,fbbb3162-d488-45d2-9b36-82dab627b04b,—marriedTo—>,25096,82574af3-7d75-4f13-8dd3-c7e2b28d4c33,
25879,fbe16263-96a1-44a1-8ed3-cc50b3fb7597,—marriedTo—>,25631,cf22a524-23db-40ce-b3ef-39d183551667,
25600,fce84f3e-0664-4285-97ac-6356345cc890,—marriedTo—>,23793,cee656ec-cfd9-4791-a51c-e8e7e1b84788,
24862,fd13dbf9-f11d-4185-a1f8-f4d797eb872d,—marriedTo—>,24295,f1c9abd9-5793-40b5-b556-6c4c82027704,
25750,fd1c5c76-b031-4221-857a-2b55ea5a20e5,—marriedTo—>,24402,67de3679-811e-489b-9c17-2c9f7486f8a9,
23743,fe19ffb7-d563-45df-9ca6-e1808185c470,—marriedTo—>,24115,126f91a4-621c-4d56-97c3-c530f0096b7f,
23784,fe3584da-0ccb-4881-a25d-94ef1650fd02,—marriedTo—>,25871,f11d9ae6-9338-4558-b846-39fd54e5015d,
24962,ff70b892-918c-4889-a815-b87895e89dfe,—marriedTo—>,23656,5aba82b9-b3fc-423a-9179-fb52995e7a30,
25113,ffdc385f-8980-490b-968a-3ff940574328,—marriedTo—>,25838,c7b68dfb-461d-42cb-8f01-feeb6a4d9f3a,
